,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
16,2021-08-22,18:00,Primera Div,Matchweek 7,Sun,Home,L,0,1,Argentinos Jun,,,40,,Néstor Ortigoza,4-2-3-1,Pablo Echavarría,Match Report,,11,2,,,0,0,2022,San Lorenzo
17,2021-08-26,18:45,Primera Div,Matchweek 8,Thu,Away,L,0,2,Estudiantes,,,54,,Sebastián Torrico,5-3-2,Yael Falcón,Match Report,,8,1,,,0,0,2022,San Lorenzo
18,2021-08-30,16:45,Primera Div,Matchweek 9,Mon,Home,W,3,0,Patronato,,,51,,Néstor Ortigoza,3-4-3,Patricio Loustau,Match Report,,8,6,,,1,1,2022,San Lorenzo
19,2021-09-04,18:00,Primera Div,Matchweek 10,Sat,Away,D,1,1,Platense,,,56,,Néstor Ortigoza,3-4-3,Mauro Vigliano,Match Report,,12,5,,,0,0,2022,San Lorenzo
20,2021-09-13,18:45,Primera Div,Matchweek 11,Mon,Home,D,1,1,Racing Club,,,29,,Néstor Ortigoza,3-4-3,Nicolás Lamolina,Match Report,,11,3,,,0,0,2022,San Lorenzo
21,2021-09-20,18:00,Primera Div,Matchweek 12,Mon,Away,L,0,1,Rosario Cent,,,38,,Sebastián Torrico,3-4-3,Fernando Echenique,Match Report,,13,4,,,0,0,2022,San Lorenzo
22,2021-09-26,15:45,Primera Div,Matchweek 13,Sun,Home,W,2,1,Defensa y Just,,,36,,Néstor Ortigoza,3-4-3,Fernando Espinoza,Match Report,,12,3,,,0,0,2022,San Lorenzo
23,2021-10-02,18:00,Primera Div,Matchweek 14,Sat,Away,D,0,0,Tucumán,,,49,,Néstor Ortigoza,3-4-3,Darío Herrera,Match Report,,4,1,,,0,0,2022,San Lorenzo
24,2021-10-11,16:45,Primera Div,Matchweek 15,Mon,Home,L,1,2,Colón,,,60,,Néstor Ortigoza,3-4-3,Andrés Merlos,Match Report,,15,3,,,0,0,2022,San Lorenzo
25,2021-10-17,20:15,Primera Div,Matchweek 16,Sun,Away,L,1,3,River Plate,,,38,,Sebastián Torrico,5-4-1,Facundo Tello,Match Report,,6,2,,,0,0,2022,San Lorenzo
26,2021-10-20,16:45,Primera Div,Matchweek 17,Wed,Home,L,1,3,Lanús,,,49,,Néstor Ortigoza,3-1-4-2,Ariel Penel,Match Report,,7,3,,,0,0,2022,San Lorenzo
27,2021-10-24,18:00,Primera Div,Matchweek 18,Sun,Away,L,1,2,CA Huracán,,,41,,Néstor Ortigoza,4-4-2,Fernando Echenique,Match Report,,8,5,,,0,0,2022,San Lorenzo
28,2021-10-31,15:45,Primera Div,Matchweek 19,Sun,Home,W,1,0,Godoy Cruz,,,49,,Néstor Ortigoza,4-4-2,Fernando Rapallini,Match Report,,11,2,,,0,0,2022,San Lorenzo
29,2021-11-07,18:00,Primera Div,Matchweek 20,Sun,Away,L,1,2,Vélez Sarsf,,,55,,Néstor Ortigoza,4-4-2,Fernando Espinoza,Match Report,,8,3,,,0,0,2022,San Lorenzo
30,2021-11-19,19:15,Primera Div,Matchweek 21,Fri,Home,L,0,1,Gimnasia ELP,,,57,,Néstor Ortigoza,4-4-2,Néstor Pitana,Match Report,,18,5,,,0,0,2022,San Lorenzo
31,2021-11-23,19:15,Primera Div,Matchweek 22,Tue,Away,L,0,2,Aldosivi,,,49,,Néstor Ortigoza,4-4-2,Fernando Rapallini,Match Report,,16,4,,,0,0,2022,San Lorenzo
32,2021-11-30,17:00,Primera Div,Matchweek 23,Tue,Home,W,1,0,Sarmiento,,,41,,Sebastián Torrico,4-4-2,Andrés Merlos,Match Report,,17,8,,,0,0,2022,San Lorenzo
33,2021-12-05,19:15,Primera Div,Matchweek 24,Sun,Away,D,1,1,Independiente,,,54,,Néstor Ortigoza,4-4-2,Silvio Trucco,Match Report,,9,5,,,1,1,2022,San Lorenzo
34,2021-12-12,17:00,Primera Div,Matchweek 25,Sun,Home,W,3,2,Newell's OB,,,64,,Néstor Ortigoza,4-4-2,Fernando Espinoza,Match Report,,24,9,,,1,1,2022,San Lorenzo
0,2021-07-19,18:00,Primera Div,Matchweek 1,Mon,Home,D,1,1,Banfield,,,42,,Cristian Vega,3-4-3,Fernando Echenique,Match Report,,17,6,,,1,1,2022,CC Cordoba
1,2021-07-24,15:45,Primera Div,Matchweek 2,Sat,Away,L,0,1,San Lorenzo,,,52,,Cristian Vega,3-4-3,Fernando Espinoza,Match Report,,13,2,,,0,0,2022,CC Cordoba
2,2021-07-29,14:15,Primera Div,Matchweek 3,Thu,Home,W,2,1,Talleres,,,26,,Cristian Vega,3-4-3,Facundo Tello,Match Report,,10,3,,,0,0,2022,CC Cordoba
3,2021-08-02,16:45,Primera Div,Matchweek 4,Mon,Away,D,1,1,Argentinos Jun,,,29,,Cristian Vega,3-4-3,Nazareno Arasa,Match Report,,6,2,,,0,0,2022,CC Cordoba
4,2021-08-09,20:15,Primera Div,Matchweek 5,Mon,Home,L,1,2,Estudiantes,,,51,,Cristian Vega,3-4-3,Silvio Trucco,Match Report,,8,4,,,1,1,2022,CC Cordoba
5,2021-08-15,13:30,Primera Div,Matchweek 6,Sun,Away,L,0,1,Patronato,,,60,,Cristian Vega,3-4-3,Leandro Rey Hilfer,Match Report,,11,2,,,0,0,2022,CC Cordoba
6,2021-08-21,13:00,Primera Div,Matchweek 7,Sat,Home,D,2,2,Platense,,,54,,Cristian Vega,4-4-2,Germán Delfino,Match Report,,15,5,,,0,0,2022,CC Cordoba
7,2021-08-24,21:00,Primera Div,Matchweek 8,Tue,Away,D,0,0,Racing Club,,,37,,Cristian Vega,4-4-2,Andrés Merlos,Match Report,,11,1,,,0,0,2022,CC Cordoba
8,2021-08-29,15:45,Primera Div,Matchweek 9,Sun,Home,L,2,4,Rosario Cent,,,46,,Cristian Vega,4-4-2,Darío Herrera,Match Report,,19,10,,,0,0,2022,CC Cordoba
9,2021-09-03,19:00,Primera Div,Matchweek 10,Fri,Away,D,1,1,Defensa y Just,,,36,,César Rigamonti,4-4-2,Pablo Echavarría,Match Report,,14,1,,,0,0,2022,CC Cordoba
10,2021-09-14,18:45,Primera Div,Matchweek 11,Tue,Home,W,2,0,Tucumán,,,49,,César Rigamonti,4-1-2-1-2◆,Mauro Vigliano,Match Report,,11,2,,,0,0,2022,CC Cordoba
11,2021-09-19,15:45,Primera Div,Matchweek 12,Sun,Away,L,0,1,Colón,,,42,,Cristian Vega,4-3-1-2,Darío Herrera,Match Report,,17,2,,,0,0,2022,CC Cordoba
12,2021-09-25,20:15,Primera Div,Matchweek 13,Sat,Home,L,1,3,River Plate,,,37,,Cristian Vega,4-1-4-1,Ariel Penel,Match Report,,18,4,,,1,1,2022,CC Cordoba
13,2021-10-01,21:15,Primera Div,Matchweek 14,Fri,Away,L,1,2,Lanús,,,54,,Cristian Vega,4-1-4-1,Hernán Mastrángelo,Match Report,,14,2,,,0,0,2022,CC Cordoba
14,2021-10-08,16:45,Primera Div,Matchweek 15,Fri,Home,L,1,2,CA Huracán,,,56,,Cristian Vega,4-3-1-2,Nazareno Arasa,Match Report,,14,5,,,0,0,2022,CC Cordoba
15,2021-10-15,14:30,Primera Div,Matchweek 16,Fri,Away,D,0,0,Godoy Cruz,,,38,,César Rigamonti,4-2-3-1,Pablo Echavarría,Match Report,,10,4,,,0,0,2022,CC Cordoba
16,2021-10-19,21:15,Primera Div,Matchweek 17,Tue,Home,L,1,2,Vélez Sarsf,,,38,,César Rigamonti,4-2-3-1,Fernando Espinoza,Match Report,,15,4,,,0,0,2022,CC Cordoba
17,2021-10-23,15:45,Primera Div,Matchweek 18,Sat,Away,D,2,2,Gimnasia ELP,,,36,,César Rigamonti,4-3-1-2,Silvio Trucco,Match Report,,9,4,,,0,0,2022,CC Cordoba
18,2021-11-01,21:15,Primera Div,Matchweek 19,Mon,Home,D,0,0,Aldosivi,,,50,,Cristian Vega,4-2-3-1,Pablo Echavarría,Match Report,,24,8,,,0,0,2022,CC Cordoba
19,2021-11-07,15:45,Primera Div,Matchweek 20,Sun,Away,W,3,1,Sarmiento,,,41,,Cristian Vega,4-4-2,Jorge Baliño,Match Report,,13,8,,,0,0,2022,CC Cordoba
20,2021-11-20,21:30,Primera Div,Matchweek 21,Sat,Home,W,1,0,Independiente,,,41,,Cristian Vega,4-4-2,Fernando Echenique,Match Report,,15,4,,,0,0,2022,CC Cordoba
21,2021-11-24,17:00,Primera Div,Matchweek 22,Wed,Away,L,0,1,Newell's OB,,,47,,Cristian Vega,4-4-2,Fernando Espinoza,Match Report,,14,4,,,0,0,2022,CC Cordoba
22,2021-11-29,21:30,Primera Div,Matchweek 23,Mon,Home,W,5,0,Arsenal,,,52,,Cristian Vega,4-4-2,Silvio Trucco,Match Report,,20,7,,,1,1,2022,CC Cordoba
23,2021-12-03,19:15,Primera Div,Matchweek 24,Fri,Home,W,2,0,CA Unión,,,42,,Cristian Vega,4-4-2,Pablo Dóvalo,Match Report,,8,4,,,0,0,2022,CC Cordoba
24,2021-12-11,22:00,Primera Div,Matchweek 25,Sat,Away,L,1,8,Boca Juniors,,,27,,Cristian Vega,4-4-2,Mauro Vigliano,Match Report,,8,5,,,0,0,2022,CC Cordoba
0,2021-07-17,13:30,Primera Div,Matchweek 1,Sat,Away,W,2,0,Aldosivi,,,29,,Matías Ibáñez,4-2-3-1,Silvio Trucco,Match Report,,17,6,,,0,0,2022,Patronato
1,2021-07-25,13:30,Primera Div,Matchweek 2,Sun,Home,W,2,0,Sarmiento,,,38,,Matías Ibáñez,4-4-2,Andrés Merlos,Match Report,,12,3,,,0,0,2022,Patronato
2,2021-07-28,18:45,Primera Div,Matchweek 3,Wed,Away,L,0,2,Independiente,,,38,,Matías Ibáñez,4-4-1-1,Yael Falcón,Match Report,,14,3,,,0,0,2022,Patronato
3,2021-08-02,16:45,Primera Div,Matchweek 4,Mon,Home,D,0,0,Newell's OB,,,42,,Matías Ibáñez,4-2-3-1,Ariel Penel,Match Report,,7,1,,,0,0,2022,Patronato
4,2021-08-09,18:00,Primera Div,Matchweek 5,Mon,Away,D,2,2,Arsenal,,,51,,Matías Ibáñez,4-4-1-1,Fernando Espinoza,Match Report,,18,8,,,0,0,2022,Patronato
5,2021-08-15,13:30,Primera Div,Matchweek 6,Sun,Home,W,1,0,CC Córdoba,,,41,,Matías Ibáñez,4-4-1-1,Leandro Rey Hilfer,Match Report,,5,5,,,0,0,2022,Patronato
6,2021-08-21,20:15,Primera Div,Matchweek 7,Sat,Away,L,0,1,Boca Juniors,,,28,,Matías Ibáñez,4-4-1-1,Silvio Trucco,Match Report,,7,3,,,0,0,2022,Patronato
7,2021-08-24,14:15,Primera Div,Matchweek 8,Tue,Home,D,1,1,Banfield,,,32,,Matías Ibáñez,4-4-1-1,Néstor Pitana,Match Report,,15,10,,,0,0,2022,Patronato
8,2021-08-30,16:45,Primera Div,Matchweek 9,Mon,Away,L,0,3,San Lorenzo,,,49,,Matías Ibáñez,4-4-1-1,Patricio Loustau,Match Report,,5,2,,,0,0,2022,Patronato
9,2021-09-05,13:30,Primera Div,Matchweek 10,Sun,Home,D,0,0,Talleres,,,35,,Matías Ibáñez,4-4-2,Diego Abal,Match Report,,7,4,,,0,0,2022,Patronato
10,2021-09-15,16:30,Primera Div,Matchweek 11,Wed,Away,D,1,1,Argentinos Jun,,,29,,Matías Ibáñez,4-4-2,Fernando Espinoza,Match Report,,11,2,,,1,1,2022,Patronato
11,2021-09-19,13:30,Primera Div,Matchweek 12,Sun,Home,L,1,2,Estudiantes,,,55,,Matías Ibáñez,4-4-2,Néstor Pitana,Match Report,,19,6,,,0,0,2022,Patronato
12,2021-09-26,13:30,Primera Div,Matchweek 13,Sun,Away,L,0,2,CA Unión,,,49,,Matías Ibáñez,4-4-1-1,Andrés Merlos,Match Report,,8,1,,,0,0,2022,Patronato
13,2021-10-02,13:30,Primera Div,Matchweek 14,Sat,Away,D,0,0,Platense,,,42,,Matías Ibáñez,4-4-2,Ariel Penel,Match Report,,12,1,,,0,0,2022,Patronato
14,2021-10-09,15:45,Primera Div,Matchweek 15,Sat,Home,L,1,2,Racing Club,,,51,,Matías Ibáñez,4-4-2,Nicolás Lamolina,Match Report,,22,7,,,0,1,2022,Patronato
15,2021-10-15,16:45,Primera Div,Matchweek 16,Fri,Away,L,2,3,Rosario Cent,,,41,,Matías Ibáñez,4-4-2,Leandro Rey Hilfer,Match Report,,12,4,,,0,0,2022,Patronato
16,2021-10-19,19:00,Primera Div,Matchweek 17,Tue,Home,D,3,3,Defensa y Just,,,39,,Matías Ibáñez,4-4-2,Yael Falcón,Match Report,,11,5,,,1,1,2022,Patronato
17,2021-10-25,16:45,Primera Div,Matchweek 18,Mon,Away,D,2,2,Tucumán,,,43,,Matías Ibáñez,4-4-2,Andrés Merlos,Match Report,,7,3,,,0,0,2022,Patronato
18,2021-11-01,19:00,Primera Div,Matchweek 19,Mon,Home,W,2,0,Colón,,,44,,Matías Ibáñez,4-4-2,Nazareno Arasa,Match Report,,10,5,,,0,0,2022,Patronato
19,2021-11-07,20:15,Primera Div,Matchweek 20,Sun,Away,L,0,5,River Plate,,,29,,Matías Ibáñez,5-4-1,Mauro Vigliano,Match Report,,7,4,,,0,0,2022,Patronato
20,2021-11-18,19:15,Primera Div,Matchweek 21,Thu,Home,W,3,2,Lanús,,,52,,Matías Ibáñez,4-4-2,Jorge Baliño,Match Report,,12,6,,,0,0,2022,Patronato
21,2021-11-23,17:00,Primera Div,Matchweek 22,Tue,Away,L,0,1,CA Huracán,,,42,,Matías Ibáñez,4-4-2,Darío Herrera,Match Report,,9,1,,,0,0,2022,Patronato
22,2021-11-27,19:15,Primera Div,Matchweek 23,Sat,Home,L,0,3,Godoy Cruz,,,45,,Matías Ibáñez,4-4-2,Pablo Dóvalo,Match Report,,16,6,,,0,0,2022,Patronato
23,2021-12-03,21:30,Primera Div,Matchweek 24,Fri,Away,D,0,0,Vélez Sarsf,,,27,,Sebastián Sosa,4-4-2,Diego Abal,Match Report,,3,1,,,0,0,2022,Patronato
24,2021-12-11,17:00,Primera Div,Matchweek 25,Sat,Home,D,0,0,Gimnasia ELP,,,51,,Sebastián Sosa,4-4-2,Jorge Baliño,Match Report,,14,7,,,0,1,2022,Patronato
0,2021-07-16,21:15,Primera Div,Matchweek 1,Fri,Home,L,0,3,Estudiantes,,,49,,Manuel Vicentini,4-4-2,Jorge Baliño,Match Report,,10,1,,,0,0,2022,Sarmiento
1,2021-07-25,13:30,Primera Div,Matchweek 2,Sun,Away,L,0,2,Patronato,,,62,,Manuel Vicentini,4-4-2,Andrés Merlos,Match Report,,12,4,,,0,0,2022,Sarmiento
2,2021-07-28,16:30,Primera Div,Matchweek 3,Wed,Home,W,1,0,Platense,,,62,,Manuel Vicentini,4-4-2,Silvio Trucco,Match Report,,18,3,,,0,0,2022,Sarmiento
3,2021-07-31,18:00,Primera Div,Matchweek 4,Sat,Away,L,0,1,Racing Club,,,27,,Manuel Vicentini,4-1-4-1,Fernando Espinoza,Match Report,,10,2,,,0,0,2022,Sarmiento
4,2021-08-06,19:00,Primera Div,Matchweek 5,Fri,Home,W,1,0,Rosario Cent,,,40,,Manuel Vicentini,4-4-2,Pablo Echavarría,Match Report,,11,5,,,0,0,2022,Sarmiento
5,2021-08-16,20:15,Primera Div,Matchweek 6,Mon,Away,L,2,4,Defensa y Just,,,46,,Manuel Vicentini,4-4-2,Hernán Mastrángelo,Match Report,,12,4,,,0,0,2022,Sarmiento
6,2021-08-20,19:00,Primera Div,Matchweek 7,Fri,Home,W,3,0,Tucumán,,,46,,Manuel Vicentini,4-4-2,Jorge Baliño,Match Report,,11,4,,,0,0,2022,Sarmiento
7,2021-08-24,16:30,Primera Div,Matchweek 8,Tue,Away,D,1,1,Colón,,,35,,Manuel Vicentini,5-4-1,Ariel Penel,Match Report,,19,7,,,0,0,2022,Sarmiento
8,2021-08-30,19:00,Primera Div,Matchweek 9,Mon,Home,L,1,2,River Plate,,,30,,Manuel Vicentini,5-4-1,Facundo Tello,Match Report,,12,3,,,0,0,2022,Sarmiento
9,2021-09-04,15:45,Primera Div,Matchweek 10,Sat,Away,D,1,1,Lanús,,,45,,Manuel Vicentini,5-4-1,Fernando Echenique,Match Report,,16,2,,,1,1,2022,Sarmiento
10,2021-09-13,14:15,Primera Div,Matchweek 11,Mon,Home,D,0,0,CA Huracán,,,43,,Manuel Vicentini,5-4-1,Pablo Dóvalo,Match Report,,11,4,,,0,0,2022,Sarmiento
11,2021-09-18,13:30,Primera Div,Matchweek 12,Sat,Away,D,1,1,Godoy Cruz,,,34,,Manuel Vicentini,5-3-2,Pablo Echavarría,Match Report,,10,2,,,0,0,2022,Sarmiento
12,2021-09-24,19:00,Primera Div,Matchweek 13,Fri,Home,L,0,1,Vélez Sarsf,,,38,,Manuel Vicentini,5-4-1,Fernando Rapallini,Match Report,,11,1,,,0,0,2022,Sarmiento
13,2021-10-03,13:30,Primera Div,Matchweek 14,Sun,Away,W,1,0,Gimnasia ELP,,,38,,Manuel Vicentini,5-3-2,Silvio Trucco,Match Report,,13,4,,,1,1,2022,Sarmiento
14,2021-10-09,13:30,Primera Div,Matchweek 15,Sat,Home,W,3,0,Aldosivi,,,45,,Manuel Vicentini,5-3-2,Leandro Rey Hilfer,Match Report,,23,12,,,0,0,2022,Sarmiento
15,2021-10-16,13:30,Primera Div,Matchweek 16,Sat,Home,L,3,4,CA Unión,,,61,,Manuel Vicentini,5-3-2,Ariel Penel,Match Report,,13,6,,,0,0,2022,Sarmiento
16,2021-10-21,19:00,Primera Div,Matchweek 17,Thu,Away,D,1,1,Independiente,,,33,,Manuel Vicentini,5-3-2,Andrés Merlos,Match Report,,8,2,,,0,0,2022,Sarmiento
17,2021-10-25,14:30,Primera Div,Matchweek 18,Mon,Home,W,2,1,Newell's OB,,,46,,Manuel Vicentini,5-3-2,Néstor Pitana,Match Report,,8,4,,,0,0,2022,Sarmiento
18,2021-10-30,15:45,Primera Div,Matchweek 19,Sat,Away,L,0,1,Arsenal,,,45,,Manuel Vicentini,5-3-2,Darío Herrera,Match Report,,17,3,,,0,0,2022,Sarmiento
19,2021-11-07,15:45,Primera Div,Matchweek 20,Sun,Home,L,1,3,CC Córdoba,,,59,,Federico Mancinelli,5-3-2,Jorge Baliño,Match Report,,9,3,,,0,0,2022,Sarmiento
20,2021-11-20,19:15,Primera Div,Matchweek 21,Sat,Away,L,0,2,Boca Juniors,,,46,,Manuel Vicentini,4-3-1-2,Leandro Rey Hilfer,Match Report,,8,2,,,0,0,2022,Sarmiento
21,2021-11-24,17:00,Primera Div,Matchweek 22,Wed,Home,D,0,0,Banfield,,,55,,Manuel Vicentini,4-1-3-2,Ariel Penel,Match Report,,15,2,,,0,0,2022,Sarmiento
22,2021-11-30,17:00,Primera Div,Matchweek 23,Tue,Away,L,0,1,San Lorenzo,,,59,,Manuel Vicentini,4-3-1-2,Andrés Merlos,Match Report,,22,6,,,0,0,2022,Sarmiento
23,2021-12-04,19:15,Primera Div,Matchweek 24,Sat,Home,L,1,2,Talleres,,,50,,Manuel Vicentini,4-3-3,Nazareno Arasa,Match Report,,16,6,,,0,0,2022,Sarmiento
24,2021-12-11,17:00,Primera Div,Matchweek 25,Sat,Away,L,0,2,Argentinos Jun,,,35,,Manuel Vicentini,4-3-3,Ariel Penel,Match Report,,8,3,,,0,0,2022,Sarmiento
0,2021-07-17,15:45,Primera Div,Matchweek 1,Sat,Away,L,2,4,Lanús,,,52,,Cristian Lucchetti,4-3-3,Pablo Echavarría,Match Report,,14,6,,,0,0,2022,Tucuman
1,2021-07-23,19:00,Primera Div,Matchweek 2,Fri,Home,W,1,0,CA Huracán,,,43,,Cristian Lucchetti,4-4-2,Diego Abal,Match Report,,12,3,,,0,0,2022,Tucuman
2,2021-07-28,14:15,Primera Div,Matchweek 3,Wed,Away,W,2,1,Godoy Cruz,,,45,,Cristian Lucchetti,4-4-2,Néstor Pitana,Match Report,,15,6,,,0,0,2022,Tucuman
3,2021-08-02,21:15,Primera Div,Matchweek 4,Mon,Home,D,0,0,Vélez Sarsf,,,36,,Cristian Lucchetti,4-4-1-1,Andrés Merlos,Match Report,,8,3,,,0,0,2022,Tucuman
4,2021-08-08,13:30,Primera Div,Matchweek 5,Sun,Away,L,0,1,Gimnasia ELP,,,43,,Cristian Lucchetti,4-4-1-1,Hernán Mastrángelo,Match Report,,10,3,,,0,0,2022,Tucuman
5,2021-08-14,13:30,Primera Div,Matchweek 6,Sat,Home,D,2,2,Aldosivi,,,59,,Cristian Lucchetti,4-4-2,Silvio Trucco,Match Report,,20,6,,,0,1,2022,Tucuman
6,2021-08-20,19:00,Primera Div,Matchweek 7,Fri,Away,L,0,3,Sarmiento,,,54,,Cristian Lucchetti,4-4-2,Jorge Baliño,Match Report,,14,7,,,0,0,2022,Tucuman
7,2021-08-24,18:45,Primera Div,Matchweek 8,Tue,Home,W,2,0,Independiente,,,47,,Cristian Lucchetti,4-1-4-1,Pablo Echavarría,Match Report,,13,6,,,0,0,2022,Tucuman
8,2021-08-30,14:30,Primera Div,Matchweek 9,Mon,Away,W,2,1,Newell's OB,,,37,,Cristian Lucchetti,4-1-4-1,Germán Delfino,Match Report,,8,2,,,0,0,2022,Tucuman
9,2021-09-04,13:30,Primera Div,Matchweek 10,Sat,Home,D,0,0,Arsenal,,,60,,Cristian Lucchetti,4-4-2,Nazareno Arasa,Match Report,,16,3,,,0,0,2022,Tucuman
10,2021-09-14,18:45,Primera Div,Matchweek 11,Tue,Away,L,0,2,CC Córdoba,,,51,,Cristian Lucchetti,4-4-2,Mauro Vigliano,Match Report,,14,2,,,0,0,2022,Tucuman
11,2021-09-18,20:15,Primera Div,Matchweek 12,Sat,Home,L,1,2,Boca Juniors,,,51,,Cristian Lucchetti,4-4-2,Hernán Mastrángelo,Match Report,,6,1,,,0,0,2022,Tucuman
12,2021-09-25,18:00,Primera Div,Matchweek 13,Sat,Away,L,0,2,Banfield,,,57,,Cristian Lucchetti,4-4-2,Silvio Trucco,Match Report,,15,4,,,0,0,2022,Tucuman
13,2021-10-02,18:00,Primera Div,Matchweek 14,Sat,Home,D,0,0,San Lorenzo,,,51,,Cristian Lucchetti,4-4-2,Darío Herrera,Match Report,,16,2,,,0,0,2022,Tucuman
14,2021-10-11,21:15,Primera Div,Matchweek 15,Mon,Away,L,0,2,Talleres,,,32,,Cristian Lucchetti,4-2-3-1,Diego Abal,Match Report,,8,3,,,0,0,2022,Tucuman
15,2021-10-17,15:45,Primera Div,Matchweek 16,Sun,Home,W,4,3,Argentinos Jun,,,42,,Cristian Lucchetti,4-2-2-2,Germán Delfino,Match Report,,9,6,,,0,0,2022,Tucuman
16,2021-10-20,19:00,Primera Div,Matchweek 17,Wed,Away,D,1,1,Estudiantes,,,47,,Cristian Lucchetti,4-1-3-2,Hernán Mastrángelo,Match Report,,12,3,,,0,0,2022,Tucuman
17,2021-10-25,16:45,Primera Div,Matchweek 18,Mon,Home,D,2,2,Patronato,,,57,,Cristian Lucchetti,4-4-2,Andrés Merlos,Match Report,,20,5,,,0,0,2022,Tucuman
18,2021-10-30,15:45,Primera Div,Matchweek 19,Sat,Away,L,1,4,Platense,,,53,,Cristian Lucchetti,4-4-2,Yael Falcón,Match Report,,9,3,,,0,0,2022,Tucuman
19,2021-11-06,20:15,Primera Div,Matchweek 20,Sat,Home,L,0,2,Racing Club,,,43,,Cristian Lucchetti,4-4-2,Pablo Echavarría,Match Report,,13,3,,,0,0,2022,Tucuman
20,2021-11-20,17:00,Primera Div,Matchweek 21,Sat,Away,L,1,3,Rosario Cent,,,41,,Cristian Lucchetti,4-4-2,Nicolás Lamolina,Match Report,,13,10,,,0,0,2022,Tucuman
21,2021-11-24,19:15,Primera Div,Matchweek 22,Wed,Home,L,0,4,Defensa y Just,,,46,,Cristian Lucchetti,4-1-4-1,Carlos Gareano,Match Report,,15,3,,,0,0,2022,Tucuman
22,2021-11-29,17:00,Primera Div,Matchweek 23,Mon,Away,L,0,3,CA Unión,,,61,,Cristian Lucchetti,4-5-1,Nazareno Arasa,Match Report,,5,2,,,0,0,2022,Tucuman
23,2021-12-03,19:15,Primera Div,Matchweek 24,Fri,Away,L,0,3,Colón,,,41,,Cristian Lucchetti,5-4-1,Yael Falcón,Match Report,,10,1,,,0,0,2022,Tucuman
24,2021-12-11,19:15,Primera Div,Matchweek 25,Sat,Home,D,1,1,River Plate,,,32,,Cristian Lucchetti,4-4-2,Hernán Mastrángelo,Match Report,,16,5,,,0,0,2022,Tucuman
7,2021-07-18,15:45,Primera Div,Matchweek 1,Sun,Home,D,1,1,San Lorenzo,,,53,,Mateo Carabajal,4-3-2-1,Leandro Rey Hilfer,Match Report,,10,2,,,0,0,2022,Arsenal
9,2021-07-26,18:00,Primera Div,Matchweek 2,Mon,Away,L,0,2,Talleres,,,42,,Emiliano Papa,4-1-3-2,Ariel Penel,Match Report,,7,1,,,0,0,2022,Arsenal
10,2021-07-29,16:30,Primera Div,Matchweek 3,Thu,Home,W,1,0,Argentinos Jun,,,34,,Emiliano Papa,4-1-2-1-2◆,Pablo Dóvalo,Match Report,,14,4,,,0,0,2022,Arsenal
11,2021-08-02,19:00,Primera Div,Matchweek 4,Mon,Away,L,0,4,Estudiantes,,,48,,Emiliano Papa,4-1-3-2,Néstor Pitana,Match Report,,8,1,,,0,0,2022,Arsenal
12,2021-08-09,18:00,Primera Div,Matchweek 5,Mon,Home,D,2,2,Patronato,,,49,,Emiliano Papa,4-1-3-2,Fernando Espinoza,Match Report,,11,5,,,0,0,2022,Arsenal
13,2021-08-15,15:45,Primera Div,Matchweek 6,Sun,Away,L,1,2,Platense,,,58,,Emiliano Papa,4-1-2-1-2◆,Ariel Penel,Match Report,,13,4,,,1,1,2022,Arsenal
14,2021-08-21,18:00,Primera Div,Matchweek 7,Sat,Home,L,0,3,Racing Club,,,52,,Emiliano Papa,5-3-2,Hernán Mastrángelo,Match Report,,13,2,,,0,0,2022,Arsenal
15,2021-08-25,14:15,Primera Div,Matchweek 8,Wed,Away,L,0,4,Rosario Cent,,,44,,Emiliano Méndez,5-3-2,Nicolás Lamolina,Match Report,,10,3,,,0,0,2022,Arsenal
16,2021-08-29,13:30,Primera Div,Matchweek 9,Sun,Home,D,0,0,Defensa y Just,,,29,,Emiliano Papa,4-4-2,Fernando Espinoza,Match Report,,7,1,,,0,0,2022,Arsenal
17,2021-09-04,13:30,Primera Div,Matchweek 10,Sat,Away,D,0,0,Tucumán,,,41,,Emiliano Papa,4-2-3-1,Nazareno Arasa,Match Report,,6,1,,,0,0,2022,Arsenal
18,2021-09-14,16:30,Primera Div,Matchweek 11,Tue,Home,D,0,0,Colón,,,43,,Emiliano Papa,4-4-2,Yael Falcón,Match Report,,13,4,,,0,1,2022,Arsenal
19,2021-09-19,20:15,Primera Div,Matchweek 12,Sun,Away,L,0,1,River Plate,,,23,,Emiliano Papa,4-4-2,Jorge Baliño,Match Report,,4,2,,,0,0,2022,Arsenal
20,2021-09-25,15:45,Primera Div,Matchweek 13,Sat,Home,W,1,0,Lanús,,,41,,Emiliano Papa,4-4-2,Leandro Rey Hilfer,Match Report,,9,3,,,0,0,2022,Arsenal
21,2021-10-02,15:45,Primera Div,Matchweek 14,Sat,Away,L,0,1,CA Huracán,,,50,,Emiliano Papa,4-4-2,Patricio Loustau,Match Report,,12,2,,,0,0,2022,Arsenal
22,2021-10-11,14:30,Primera Div,Matchweek 15,Mon,Home,D,0,0,Godoy Cruz,,,39,,Emiliano Papa,4-4-2,Silvio Trucco,Match Report,,11,3,,,0,0,2022,Arsenal
