,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
24,2017-01-29,17:00,Ligue 1,Matchweek 22,Sun,Home,L,0,3,Saint-Étienne,,,46.0,12950.0,Martin Braithwaite,4-2-3-1,Bartolomeu Varela,Match Report,,13.0,3.0,,0.0,0.0,2017,Toulouse
25,2017-02-05,15:00,Ligue 1,Matchweek 23,Sun,Home,W,4,0,Angers,,,48.0,15303.0,Martin Braithwaite,4-2-3-1,Nicolas Rainville,Match Report,,15.0,8.0,,1.0,1.0,2017,Toulouse
26,2017-02-08,19:00,Ligue 1,Matchweek 24,Wed,Away,D,1,1,Lorient,,,43.0,13230.0,Martin Braithwaite,4-2-3-1,Karim Abed,Match Report,,12.0,4.0,,0.0,0.0,2017,Toulouse
27,2017-02-11,20:00,Ligue 1,Matchweek 25,Sat,Home,W,4,1,Bastia,,,51.0,11218.0,Martin Braithwaite,4-2-3-1,Jérôme Miguelgorry,Match Report,,18.0,7.0,,1.0,1.0,2017,Toulouse
28,2017-02-19,21:00,Ligue 1,Matchweek 26,Sun,Away,D,0,0,Paris S-G,,,23.0,45492.0,Martin Braithwaite,4-2-3-1,Mikael Lesage,Match Report,,3.0,1.0,,0.0,0.0,2017,Toulouse
29,2017-02-25,20:00,Ligue 1,Matchweek 27,Sat,Away,D,0,0,Nancy,,,43.0,16323.0,Martin Braithwaite,4-2-3-1,Benoît Millot,Match Report,,11.0,5.0,,0.0,0.0,2017,Toulouse
30,2017-03-05,17:00,Ligue 1,Matchweek 28,Sun,Home,D,1,1,Lille,,,36.0,12621.0,Martin Braithwaite,4-2-3-1,Johan Hamel,Match Report,,10.0,5.0,,0.0,1.0,2017,Toulouse
31,2017-03-12,17:00,Ligue 1,Matchweek 29,Sun,Away,L,0,4,Lyon,,,40.0,34463.0,Steeve Yago,4-2-3-1,Benoît Bastien,Match Report,,10.0,4.0,,0.0,0.0,2017,Toulouse
32,2017-03-18,20:00,Ligue 1,Matchweek 30,Sat,Home,D,0,0,Rennes,,,38.0,15635.0,Martin Braithwaite,4-2-3-1,Sébastien Desiage,Match Report,,6.0,0.0,,0.0,0.0,2017,Toulouse
33,2017-04-02,17:00,Ligue 1,Matchweek 31,Sun,Away,W,1,0,Montpellier,,,38.0,22217.0,Martin Braithwaite,4-2-3-1,Tony Chapron,Match Report,,9.0,4.0,,0.0,0.0,2017,Toulouse
34,2017-04-09,15:00,Ligue 1,Matchweek 32,Sun,Home,D,0,0,Marseille,,,40.0,29430.0,Martin Braithwaite,4-2-3-1,Mikael Lesage,Match Report,,11.0,4.0,,0.0,0.0,2017,Toulouse
35,2017-04-15,20:00,Ligue 1,Matchweek 33,Sat,Away,L,1,2,Guingamp,,,54.0,15871.0,Martin Braithwaite,4-1-4-1,Antony Gautier,Match Report,,9.0,2.0,,1.0,1.0,2017,Toulouse
36,2017-04-23,15:00,Ligue 1,Matchweek 34,Sun,Home,D,1,1,Nice,,,29.0,15232.0,Martin Braithwaite,4-2-3-1,Franck Schneider,Match Report,,4.0,3.0,,0.0,0.0,2017,Toulouse
37,2017-04-29,17:00,Ligue 1,Matchweek 35,Sat,Away,L,1,3,Monaco,,,34.0,9169.0,Issa Diop,4-4-2,Mikael Lesage,Match Report,,7.0,3.0,,0.0,0.0,2017,Toulouse
38,2017-05-06,20:00,Ligue 1,Matchweek 36,Sat,Home,L,0,1,Caen,,,53.0,18474.0,Martin Braithwaite,4-2-3-1,Karim Abed,Match Report,,9.0,5.0,,0.0,0.0,2017,Toulouse
39,2017-05-14,21:00,Ligue 1,Matchweek 37,Sun,Away,D,1,1,Metz,,,36.0,16282.0,Martin Braithwaite,4-2-3-1,Stéphane Lannoy,Match Report,,17.0,6.0,,0.0,1.0,2017,Toulouse
40,2017-05-20,21:00,Ligue 1,Matchweek 38,Sat,Home,D,0,0,Dijon,,,58.0,19768.0,Óscar Trejo,4-2-3-1,Tony Chapron,Match Report,,16.0,2.0,,0.0,1.0,2017,Toulouse
0,2016-08-13,20:00,Ligue 1,Matchweek 1,Sat,Home,W,3,2,Lille,,,43.0,17174.0,Guido Milán,4-2-3-1,Mikael Lesage,Match Report,,7.0,3.0,,2.0,2.0,2017,Metz
1,2016-08-21,20:45,Ligue 1,Matchweek 2,Sun,Away,L,0,3,Paris S-G,,,34.0,46011.0,Guido Milán,4-2-3-1,François Letexier,Match Report,,11.0,6.0,,0.0,0.0,2017,Metz
2,2016-08-27,20:00,Ligue 1,Matchweek 3,Sat,Home,W,2,0,Angers,,,42.0,14805.0,Guido Milán,4-2-3-1,Karim Abed,Match Report,,7.0,2.0,,0.0,0.0,2017,Metz
3,2016-09-11,15:00,Ligue 1,Matchweek 4,Sun,Away,W,3,0,Nantes,,,38.0,19438.0,Guido Milán,4-1-4-1,Jérôme Miguelgorry,Match Report,,10.0,4.0,,1.0,1.0,2017,Metz
4,2016-09-17,20:00,Ligue 1,Matchweek 5,Sat,Away,D,0,0,Dijon,,,38.0,8336.0,Guido Milán,4-2-3-1,Bartolomeu Varela,Match Report,,7.0,3.0,,0.0,1.0,2017,Metz
5,2016-09-21,19:00,Ligue 1,Matchweek 6,Wed,Home,L,0,3,Bordeaux,,,47.0,15711.0,Guido Milán,4-5-1,Mikael Lesage,Match Report,,11.0,4.0,,0.0,0.0,2017,Metz
6,2016-09-24,20:00,Ligue 1,Matchweek 7,Sat,Away,W,1,0,Montpellier,,,32.0,9752.0,Thomas Didillon,4-2-3-1,Tony Chapron,Match Report,,4.0,3.0,,1.0,1.0,2017,Metz
7,2016-10-01,20:00,Ligue 1,Matchweek 8,Sat,Home,L,0,7,Monaco,,,43.0,19163.0,Cheick Doukouré,4-2-3-1,Olivier Thual,Match Report,,14.0,2.0,,0.0,0.0,2017,Metz
8,2016-10-16,20:45,Ligue 1,Matchweek 9,Sun,Away,L,0,1,Marseille,,,39.0,28588.0,Guido Milán,4-2-3-1,Jérôme Miguelgorry,Match Report,,11.0,1.0,,0.0,0.0,2017,Metz
9,2016-10-23,17:00,Ligue 1,Matchweek 10,Sun,Home,L,2,4,Nice,,,30.0,17994.0,Guido Milán,4-2-3-1,François Letexier,Match Report,,9.0,6.0,,0.0,0.0,2017,Metz
11,2016-10-30,17:00,Ligue 1,Matchweek 11,Sun,Away,L,0,1,Rennes,,,44.0,20874.0,Guido Milán,4-3-3,Saïd Ennjimi,Match Report,,8.0,2.0,,0.0,0.0,2017,Metz
12,2016-11-06,17:00,Ligue 1,Matchweek 12,Sun,Home,D,0,0,Saint-Étienne,,,52.0,16204.0,Kevin Lejeune,4-4-2,Bartolomeu Varela,Match Report,,14.0,2.0,,0.0,0.0,2017,Metz
13,2016-11-19,20:00,Ligue 1,Matchweek 13,Sat,Away,W,2,1,Toulouse,,,44.0,17746.0,Simon Falette,4-2-3-1,Sébastien Desiage,Match Report,,4.0,2.0,,1.0,1.0,2017,Metz
14,2016-11-26,20:00,Ligue 1,Matchweek 14,Sat,Home,D,3,3,Lorient,,,53.0,12657.0,Kevin Lejeune,4-2-3-1,Mikael Lesage,Match Report,,11.0,6.0,,0.0,0.0,2017,Metz
15,2016-11-30,19:00,Ligue 1,Matchweek 15,Wed,Away,L,0,4,Nancy,,,48.0,19085.0,Kevin Lejeune,4-2-3-1,Jérôme Miguelgorry,Match Report,,8.0,4.0,,0.0,0.0,2017,Metz
16,2016-12-10,20:00,Ligue 1,Matchweek 17,Sat,Away,L,0,2,Bastia,,,52.0,9882.0,Guido Milán,4-2-3-1,Saïd Ennjimi,Match Report,,8.0,1.0,,0.0,0.0,2017,Metz
18,2016-12-18,14:30,Ligue 1,Matchweek 18,Sun,Away,L,0,3,Caen,,,47.0,16849.0,Cheick Doukouré,4-2-3-1,François Letexier,Match Report,,16.0,3.0,,0.0,0.0,2017,Metz
19,2016-12-21,20:50,Ligue 1,Matchweek 19,Wed,Home,D,2,2,Guingamp,,,43.0,14091.0,Guido Milán,4-2-3-1,Sébastien Desiage,Match Report,,9.0,5.0,,0.0,0.0,2017,Metz
22,2017-01-15,15:00,Ligue 1,Matchweek 20,Sun,Away,D,0,0,Nice,,,39.0,21502.0,Guido Milán,4-2-3-1,Bartolomeu Varela,Match Report,,15.0,3.0,,0.0,0.0,2017,Metz
23,2017-01-21,20:00,Ligue 1,Matchweek 21,Sat,Home,W,2,0,Montpellier,,,47.0,11550.0,Guido Milán,4-2-3-1,Olivier Thual,Match Report,,6.0,4.0,,0.0,0.0,2017,Metz
24,2017-01-28,20:00,Ligue 1,Matchweek 22,Sat,Away,L,1,2,Angers,,,36.0,10540.0,Kevin Lejeune,4-2-3-1,Karim Abed,Match Report,,3.0,0.0,,0.0,0.0,2017,Metz
25,2017-02-03,20:45,Ligue 1,Matchweek 23,Fri,Home,W,1,0,Marseille,,,29.0,21011.0,Kevin Lejeune,4-4-2,Mikael Lesage,Match Report,,9.0,3.0,,0.0,0.0,2017,Metz
26,2017-02-08,19:00,Ligue 1,Matchweek 24,Wed,Home,W,2,1,Dijon,,,47.0,11971.0,Cheick Doukouré,4-2-3-1,Sébastien Desiage,Match Report,,13.0,3.0,,1.0,1.0,2017,Metz
27,2017-02-11,20:00,Ligue 1,Matchweek 25,Sat,Away,L,0,5,Monaco,,,38.0,6069.0,Guido Milán,4-2-3-1,Olivier Thual,Match Report,,5.0,1.0,,0.0,0.0,2017,Metz
28,2017-02-18,20:00,Ligue 1,Matchweek 26,Sat,Home,D,1,1,Nantes,,,46.0,13023.0,Georges Mandjeck,4-2-3-1,Bartolomeu Varela,Match Report,,10.0,1.0,,1.0,1.0,2017,Metz
29,2017-02-26,17:00,Ligue 1,Matchweek 27,Sun,Away,L,0,5,Lyon,,,37.0,32488.0,Cheick Doukouré,4-5-1,François Letexier,Match Report,,9.0,2.0,,0.0,0.0,2017,Metz
30,2017-03-04,20:00,Ligue 1,Matchweek 28,Sat,Home,D,1,1,Rennes,,,46.0,16153.0,Cheick Doukouré,4-2-3-1,Benoît Millot,Match Report,,10.0,4.0,,0.0,0.0,2017,Metz
31,2017-03-12,15:00,Ligue 1,Matchweek 29,Sun,Away,D,2,2,Saint-Étienne,,,42.0,24184.0,Cheick Doukouré,4-2-3-1,Jérôme Miguelgorry,Match Report,,12.0,6.0,,0.0,0.0,2017,Metz
32,2017-03-17,19:00,Ligue 1,Matchweek 30,Fri,Home,W,1,0,Bastia,,,53.0,17006.0,Cheick Doukouré,4-2-3-1,Johan Hamel,Match Report,,9.0,2.0,,0.0,0.0,2017,Metz
33,2017-04-05,19:00,Ligue 1,Matchweek 16,Wed,Home,L,0,3,Lyon,,,42.0,,Kevin Lejeune,4-2-3-1,Ruddy Buquet,Match Report,,15.0,3.0,,0.0,0.0,2017,Metz
34,2017-04-08,20:00,Ligue 1,Matchweek 32,Sat,Away,L,0,3,Bordeaux,,,48.0,19835.0,Cheick Doukouré,4-2-3-1,Sébastien Desiage,Match Report,,9.0,5.0,,0.0,0.0,2017,Metz
35,2017-04-15,20:00,Ligue 1,Matchweek 33,Sat,Home,D,2,2,Caen,,,50.0,16038.0,Cheick Doukouré,4-2-3-1,Bartolomeu Varela,Match Report,,8.0,2.0,,0.0,0.0,2017,Metz
36,2017-04-18,18:30,Ligue 1,Matchweek 31,Tue,Home,L,2,3,Paris S-G,,,22.0,20693.0,Kevin Lejeune,4-1-4-1,Johan Hamel,Match Report,,6.0,2.0,,0.0,0.0,2017,Metz
37,2017-04-22,20:00,Ligue 1,Matchweek 34,Sat,Away,L,1,5,Lorient,,,37.0,14114.0,Cheick Doukouré,4-2-3-1,Antony Gautier,Match Report,,7.0,3.0,,0.0,0.0,2017,Metz
38,2017-04-29,20:00,Ligue 1,Matchweek 35,Sat,Home,W,2,1,Nancy,,,43.0,20009.0,Cheick Doukouré,4-2-3-1,François Letexier,Match Report,,12.0,7.0,,0.0,0.0,2017,Metz
39,2017-05-06,20:00,Ligue 1,Matchweek 36,Sat,Away,W,2,0,Lille,,,30.0,28336.0,Milan Biševac,4-2-3-1,Olivier Thual,Match Report,,7.0,3.0,,0.0,0.0,2017,Metz
40,2017-05-14,21:00,Ligue 1,Matchweek 37,Sun,Home,D,1,1,Toulouse,,,64.0,16282.0,Cheick Doukouré,4-2-3-1,Stéphane Lannoy,Match Report,,14.0,6.0,,0.0,0.0,2017,Metz
41,2017-05-20,21:00,Ligue 1,Matchweek 38,Sat,Away,L,0,1,Guingamp,,,48.0,16200.0,Cheick Doukouré,4-2-3-1,Ruddy Buquet,Match Report,,8.0,0.0,,0.0,0.0,2017,Metz
0,2016-08-13,20:00,Ligue 1,Matchweek 1,Sat,Home,W,1,0,Angers,,,53.0,10389.0,Vitorino Hilton,4-2-3-1,Bartolomeu Varela,Match Report,,14.0,3.0,,0.0,0.0,2017,Montpellier
1,2016-08-21,17:00,Ligue 1,Matchweek 2,Sun,Away,L,1,3,Saint-Étienne,,,43.0,23661.0,Vitorino Hilton,4-3-3,Ruddy Buquet,Match Report,,13.0,3.0,,0.0,0.0,2017,Montpellier
2,2016-08-27,20:00,Ligue 1,Matchweek 3,Sat,Home,D,1,1,Rennes,,,44.0,9163.0,Vitorino Hilton,4-2-3-1,Benoît Millot,Match Report,,11.0,5.0,,0.0,0.0,2017,Montpellier
3,2016-09-10,20:00,Ligue 1,Matchweek 4,Sat,Away,D,1,1,Guingamp,,,49.0,12630.0,Daniel Congré,4-2-3-1,Clément Turpin,Match Report,,5.0,2.0,,0.0,0.0,2017,Montpellier
4,2016-09-18,15:00,Ligue 1,Matchweek 5,Sun,Home,D,1,1,Nice,,,47.0,12272.0,Vitorino Hilton,4-2-3-1,Lionel Jaffredo,Match Report,,15.0,5.0,,1.0,1.0,2017,Montpellier
5,2016-09-21,19:00,Ligue 1,Matchweek 6,Wed,Away,L,1,5,Lyon,,,33.0,32193.0,Vitorino Hilton,4-2-3-1,Bartolomeu Varela,Match Report,,8.0,2.0,,0.0,0.0,2017,Montpellier
6,2016-09-24,20:00,Ligue 1,Matchweek 7,Sat,Home,L,0,1,Metz,,,68.0,9752.0,Vitorino Hilton,4-2-3-1,Tony Chapron,Match Report,,16.0,2.0,,0.0,0.0,2017,Montpellier
7,2016-10-01,20:00,Ligue 1,Matchweek 8,Sat,Away,D,3,3,Dijon,,,45.0,8428.0,Vitorino Hilton,4-1-2-1-2◆,François Letexier,Match Report,,16.0,6.0,,0.0,0.0,2017,Montpellier
8,2016-10-15,20:00,Ligue 1,Matchweek 9,Sat,Home,W,3,2,Caen,,,51.0,14456.0,Morgan Sanson,4-1-4-1,Saïd Ennjimi,Match Report,,11.0,7.0,,0.0,0.0,2017,Montpellier
9,2016-10-21,20:45,Ligue 1,Matchweek 10,Fri,Away,L,2,6,Monaco,,,40.0,7619.0,Vitorino Hilton,4-2-3-1,Amaury Delerue,Match Report,,9.0,3.0,,1.0,1.0,2017,Montpellier
11,2016-10-29,20:00,Ligue 1,Matchweek 11,Sat,Away,D,2,2,Lorient,,,43.0,9872.0,Vitorino Hilton,4-2-3-1,Jérôme Miguelgorry,Match Report,,9.0,5.0,,0.0,0.0,2017,Montpellier
12,2016-11-04,20:45,Ligue 1,Matchweek 12,Fri,Home,W,3,1,Marseille,,,32.0,18451.0,Vitorino Hilton,4-1-4-1,Antony Gautier,Match Report,,13.0,4.0,,0.0,0.0,2017,Montpellier
13,2016-11-19,20:00,Ligue 1,Matchweek 13,Sat,Away,D,1,1,Bastia,,,55.0,10189.0,Vitorino Hilton,4-2-3-1,Sébastien Moreira,Match Report,,11.0,4.0,,0.0,0.0,2017,Montpellier
14,2016-11-26,20:00,Ligue 1,Matchweek 14,Sat,Home,D,0,0,Nancy,,,58.0,9463.0,Vitorino Hilton,4-2-3-1,Karim Abed,Match Report,,12.0,4.0,,0.0,0.0,2017,Montpellier
15,2016-11-30,19:00,Ligue 1,Matchweek 15,Wed,Away,L,0,1,Toulouse,,,55.0,13753.0,Vitorino Hilton,4-2-3-1,Amaury Delerue,Match Report,,11.0,2.0,,0.0,0.0,2017,Montpellier
16,2016-12-03,17:00,Ligue 1,Matchweek 16,Sat,Home,W,3,0,Paris S-G,,,33.0,17132.0,Laurent Pionnier,3-5-1-1,Bartolomeu Varela,Match Report,,6.0,3.0,,0.0,0.0,2017,Montpellier
17,2016-12-10,20:00,Ligue 1,Matchweek 17,Sat,Away,L,1,2,Lille,,,55.0,27391.0,Daniel Congré,3-5-1-1,Tony Chapron,Match Report,,17.0,6.0,,0.0,0.0,2017,Montpellier
19,2016-12-17,20:00,Ligue 1,Matchweek 18,Sat,Home,W,4,0,Bordeaux,,,41.0,9841.0,Vitorino Hilton,4-4-1-1,Franck Schneider,Match Report,,22.0,8.0,,0.0,0.0,2017,Montpellier
20,2016-12-21,20:50,Ligue 1,Matchweek 19,Wed,Away,L,0,1,Nantes,,,57.0,22108.0,Vitorino Hilton,4-2-3-1,Karim Abed,Match Report,,18.0,4.0,,0.0,0.0,2017,Montpellier
22,2017-01-14,20:00,Ligue 1,Matchweek 20,Sat,Home,D,1,1,Dijon,,,54.0,14539.0,Vitorino Hilton,4-3-3,Jérôme Brisard,Match Report,,24.0,3.0,,0.0,0.0,2017,Montpellier
23,2017-01-21,20:00,Ligue 1,Matchweek 21,Sat,Away,L,0,2,Metz,,,53.0,11550.0,Vitorino Hilton,4-2-3-1,Olivier Thual,Match Report,,15.0,4.0,,0.0,0.0,2017,Montpellier
24,2017-01-27,20:45,Ligue 1,Matchweek 22,Fri,Away,L,1,5,Marseille,,,37.0,28527.0,Vitorino Hilton,4-1-2-1-2◆,Tony Chapron,Match Report,,19.0,9.0,,0.0,0.0,2017,Montpellier
25,2017-02-04,20:00,Ligue 1,Matchweek 23,Sat,Home,W,2,1,Bastia,,,53.0,8960.0,Vitorino Hilton,4-2-3-1,Olivier Thual,Match Report,,13.0,5.0,,0.0,0.0,2017,Montpellier
26,2017-02-07,19:00,Ligue 1,Matchweek 24,Tue,Home,L,1,2,Monaco,,,52.0,12433.0,Vitorino Hilton,4-1-4-1,Mikael Lesage,Match Report,,11.0,2.0,,0.0,0.0,2017,Montpellier
27,2017-02-11,20:00,Ligue 1,Matchweek 25,Sat,Away,W,3,0,Nancy,,,48.0,17611.0,Vitorino Hilton,4-2-3-1,Sébastien Desiage,Match Report,,12.0,5.0,,0.0,0.0,2017,Montpellier
28,2017-02-19,17:00,Ligue 1,Matchweek 26,Sun,Home,W,2,1,Saint-Étienne,,,62.0,12435.0,Vitorino Hilton,4-2-3-1,François Letexier,Match Report,,17.0,4.0,,0.0,0.0,2017,Montpellier
29,2017-02-24,20:45,Ligue 1,Matchweek 27,Fri,Away,L,1,2,Nice,,,45.0,18998.0,Vitorino Hilton,4-1-2-1-2◆,Franck Schneider,Match Report,,11.0,1.0,,0.0,0.0,2017,Montpellier
30,2017-03-04,20:00,Ligue 1,Matchweek 28,Sat,Home,D,1,1,Guingamp,,,56.0,9182.0,Vitorino Hilton,4-2-3-1,Jérôme Brisard,Match Report,,11.0,2.0,,0.0,0.0,2017,Montpellier
31,2017-03-11,20:00,Ligue 1,Matchweek 29,Sat,Home,L,2,3,Nantes,,,52.0,10722.0,Vitorino Hilton,4-2-3-1,Karim Abed,Match Report,,14.0,8.0,,0.0,0.0,2017,Montpellier
32,2017-03-18,20:00,Ligue 1,Matchweek 30,Sat,Away,L,1,5,Bordeaux,,,60.0,19341.0,Vitorino Hilton,4-2-3-1,Bartolomeu Varela,Match Report,,13.0,4.0,,1.0,1.0,2017,Montpellier
33,2017-04-02,17:00,Ligue 1,Matchweek 31,Sun,Home,L,0,1,Toulouse,,,63.0,22217.0,Vitorino Hilton,4-2-3-1,Tony Chapron,Match Report,,18.0,2.0,,0.0,0.0,2017,Montpellier
34,2017-04-08,20:00,Ligue 1,Matchweek 32,Sat,Away,W,2,0,Caen,,,49.0,17286.0,Vitorino Hilton,4-2-3-1,Franck Schneider,Match Report,,15.0,6.0,,0.0,0.0,2017,Montpellier
35,2017-04-15,20:00,Ligue 1,Matchweek 33,Sat,Home,W,2,0,Lorient,,,39.0,9294.0,Vitorino Hilton,4-2-3-1,Olivier Thual,Match Report,,10.0,5.0,,0.0,0.0,2017,Montpellier
36,2017-04-22,17:00,Ligue 1,Matchweek 34,Sat,Away,L,0,2,Paris S-G,,,31.0,45778.0,Vitorino Hilton,3-5-1-1,Mikael Lesage,Match Report,,15.0,4.0,,0.0,0.0,2017,Montpellier
37,2017-04-29,20:00,Ligue 1,Matchweek 35,Sat,Home,L,0,3,Lille,,,61.0,10139.0,Vitorino Hilton,4-2-3-1,Benoît Bastien,Match Report,,18.0,7.0,,0.0,0.0,2017,Montpellier
38,2017-05-07,15:00,Ligue 1,Matchweek 36,Sun,Away,L,0,1,Rennes,,,58.0,18308.0,Ellyes Skhiri,4-3-2-1,Sébastien Desiage,Match Report,,6.0,1.0,,0.0,0.0,2017,Montpellier
39,2017-05-14,21:00,Ligue 1,Matchweek 37,Sun,Home,L,1,3,Lyon,,,42.0,13923.0,Ellyes Skhiri,4-2-3-1,François Letexier,Match Report,,15.0,4.0,,0.0,0.0,2017,Montpellier
40,2017-05-20,21:00,Ligue 1,Matchweek 38,Sat,Away,L,0,2,Angers,,,61.0,11864.0,Ellyes Skhiri,4-2-3-1,Lionel Jaffredo,Match Report,,12.0,5.0,,0.0,0.0,2017,Montpellier
0,2016-08-13,20:00,Ligue 1,Matchweek 1,Sat,Home,L,0,1,Nantes,,,52.0,9236.0,Cédric Varrault,4-4-2,Karim Abed,Match Report,,6.0,2.0,,0.0,0.0,2017,Dijon
1,2016-08-20,20:00,Ligue 1,Matchweek 2,Sat,Away,L,0,1,Lille,,,43.0,25548.0,Cédric Varrault,4-4-2,Olivier Thual,Match Report,,8.0,2.0,,0.0,0.0,2017,Dijon
2,2016-08-27,17:00,Ligue 1,Matchweek 3,Sat,Home,W,4,2,Lyon,,,32.0,10369.0,Cédric Varrault,4-4-2,Johan Hamel,Match Report,,8.0,5.0,,1.0,1.0,2017,Dijon
3,2016-09-10,20:00,Ligue 1,Matchweek 4,Sat,Away,L,1,3,Angers,,,59.0,9553.0,Cédric Varrault,4-4-2,Mikael Lesage,Match Report,,7.0,2.0,,0.0,0.0,2017,Dijon
4,2016-09-17,20:00,Ligue 1,Matchweek 5,Sat,Home,D,0,0,Metz,,,62.0,8336.0,Cédric Varrault,4-4-2,Bartolomeu Varela,Match Report,,16.0,6.0,,0.0,1.0,2017,Dijon
5,2016-09-20,21:00,Ligue 1,Matchweek 6,Tue,Away,L,0,3,Paris S-G,,,43.0,42484.0,Baptiste Reynet,4-5-1,Olivier Thual,Match Report,,8.0,4.0,,0.0,0.0,2017,Dijon
6,2016-09-24,20:00,Ligue 1,Matchweek 7,Sat,Home,W,3,0,Rennes,,,43.0,8148.0,Cédric Varrault,4-1-4-1,Sébastien Moreira,Match Report,,15.0,5.0,,0.0,0.0,2017,Dijon
7,2016-10-01,20:00,Ligue 1,Matchweek 8,Sat,Home,D,3,3,Montpellier,,,55.0,8428.0,Cédric Varrault,4-3-3,François Letexier,Match Report,,9.0,7.0,,0.0,0.0,2017,Dijon
8,2016-10-16,17:00,Ligue 1,Matchweek 9,Sun,Away,D,1,1,Saint-Étienne,,,32.0,25528.0,Cédric Varrault,4-3-3,Karim Abed,Match Report,,11.0,3.0,,0.0,0.0,2017,Dijon
9,2016-10-22,20:00,Ligue 1,Matchweek 10,Sat,Home,W,1,0,Lorient,,,61.0,8558.0,Baptiste Reynet,4-3-3,Sébastien Desiage,Match Report,,13.0,3.0,,0.0,0.0,2017,Dijon
11,2016-10-29,20:00,Ligue 1,Matchweek 11,Sat,Away,D,0,0,Bastia,,,47.0,10048.0,Baptiste Reynet,4-3-3,Lionel Jaffredo,Match Report,,8.0,2.0,,0.0,0.0,2017,Dijon
12,2016-11-05,20:00,Ligue 1,Matchweek 12,Sat,Home,D,3,3,Guingamp,,,43.0,7954.0,Júlio Tavares,4-4-2,Stéphane Lannoy,Match Report,,13.0,7.0,,0.0,0.0,2017,Dijon
13,2016-11-19,20:00,Ligue 1,Matchweek 13,Sat,Away,L,0,1,Nancy,,,46.0,16341.0,Cédric Varrault,4-4-2,Olivier Thual,Match Report,,12.0,5.0,,0.0,1.0,2017,Dijon
14,2016-11-26,20:00,Ligue 1,Matchweek 14,Sat,Away,L,2,3,Bordeaux,,,44.0,16354.0,Cédric Varrault,5-3-2,Bartolomeu Varela,Match Report,,10.0,7.0,,0.0,0.0,2017,Dijon
15,2016-11-29,21:00,Ligue 1,Matchweek 15,Tue,Home,D,1,1,Monaco,,,54.0,10263.0,Baptiste Reynet,5-4-1,Tony Chapron,Match Report,,12.0,2.0,,0.0,0.0,2017,Dijon
16,2016-12-02,20:45,Ligue 1,Matchweek 16,Fri,Away,D,3,3,Caen,,,46.0,13243.0,Cédric Varrault,5-3-2,Sébastien Moreira,Match Report,,13.0,4.0,,0.0,0.0,2017,Dijon
17,2016-12-10,14:30,Ligue 1,Matchweek 17,Sat,Home,L,1,2,Marseille,,,52.0,10542.0,Cédric Varrault,4-4-2,Jérôme Miguelgorry,Match Report,,14.0,5.0,,0.0,0.0,2017,Dijon
18,2016-12-18,15:00,Ligue 1,Matchweek 18,Sun,Away,L,1,2,Nice,,,34.0,29229.0,Cédric Varrault,5-3-2,Benoît Millot,Match Report,,11.0,4.0,,1.0,1.0,2017,Dijon
19,2016-12-21,20:50,Ligue 1,Matchweek 19,Wed,Home,W,2,0,Toulouse,,,47.0,8634.0,Baptiste Reynet,3-1-4-2,François Letexier,Match Report,,11.0,6.0,,1.0,1.0,2017,Dijon
21,2017-01-14,20:00,Ligue 1,Matchweek 20,Sat,Away,D,1,1,Montpellier,,,46.0,14539.0,Cédric Varrault,3-5-2,Jérôme Brisard,Match Report,,6.0,2.0,,0.0,0.0,2017,Dijon
22,2017-01-21,20:00,Ligue 1,Matchweek 21,Sat,Home,D,0,0,Lille,,,53.0,7828.0,Cédric Varrault,4-3-3,Jérôme Miguelgorry,Match Report,,19.0,5.0,,0.0,0.0,2017,Dijon
23,2017-01-28,20:00,Ligue 1,Matchweek 22,Sat,Away,W,3,2,Lorient,,,35.0,9762.0,Cédric Varrault,4-3-3,Olivier Thual,Match Report,,5.0,4.0,,0.0,0.0,2017,Dijon
25,2017-02-04,20:00,Ligue 1,Matchweek 23,Sat,Home,L,1,3,Paris S-G,,,28.0,13416.0,Cédric Varrault,4-3-3,Amaury Delerue,Match Report,,7.0,1.0,,0.0,0.0,2017,Dijon
26,2017-02-08,19:00,Ligue 1,Matchweek 24,Wed,Away,L,1,2,Metz,,,53.0,11971.0,Cédric Varrault,4-2-3-1,Sébastien Desiage,Match Report,,12.0,5.0,,0.0,0.0,2017,Dijon
27,2017-02-11,20:00,Ligue 1,Matchweek 25,Sat,Home,W,2,0,Caen,,,50.0,9614.0,Cédric Varrault,5-3-2,Jérôme Brisard,Match Report,,8.0,3.0,,0.0,0.0,2017,Dijon
28,2017-02-19,17:00,Ligue 1,Matchweek 26,Sun,Away,L,2,4,Lyon,,,36.0,35197.0,Cédric Varrault,5-3-2,Benoît Millot,Match Report,,8.0,3.0,,0.0,0.0,2017,Dijon
29,2017-02-24,19:00,Ligue 1,Matchweek 27,Fri,Away,L,1,3,Nantes,,,50.0,19915.0,Cédric Varrault,5-3-2,Tony Chapron,Match Report,,9.0,3.0,,0.0,0.0,2017,Dijon
30,2017-03-04,20:00,Ligue 1,Matchweek 28,Sat,Home,L,0,1,Nice,,,34.0,10209.0,Cédric Varrault,4-4-2,Bartolomeu Varela,Match Report,,13.0,2.0,,0.0,0.0,2017,Dijon
