,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
4,2016-09-17,20:45,Serie A,Matchweek 4,Sat,Away,L,1,3,Napoli,39.0,21083,Daniele Gastaldello,4-2-3-1,Daniele Doveri,Match Report,,10.0,4.0,,0,0,2017,Bologna
5,2016-09-21,18:30,Serie A,Matchweek 5,Wed,Home,W,2,0,Sampdoria,40.0,16998,Daniele Gastaldello,4-3-3,Giampaolo Calvarese,Match Report,,11.0,4.0,,0,0,2017,Bologna
6,2016-09-25,15:00,Serie A,Matchweek 6,Sun,Away,D,1,1,Inter,40.0,42274,Daniele Gastaldello,4-3-3,Domenico Celi,Match Report,,8.0,3.0,,0,0,2017,Bologna
7,2016-10-02,15:00,Serie A,Matchweek 7,Sun,Home,L,0,1,Genoa,43.0,18840,Daniele Gastaldello,4-3-3,Fabio Maresca,Match Report,,6.0,3.0,,0,0,2017,Bologna
8,2016-10-16,15:00,Serie A,Matchweek 8,Sun,Away,D,1,1,Lazio,37.0,15000,Domenico Maietta,4-3-3,Marco Di Bello,Match Report,,10.0,4.0,,0,0,2017,Bologna
9,2016-10-23,18:00,Serie A,Matchweek 9,Sun,Home,D,1,1,Sassuolo,49.0,20201,Domenico Maietta,4-3-3,Massimiliano Irrati,Match Report,,14.0,5.0,,0,0,2017,Bologna
10,2016-10-26,20:45,Serie A,Matchweek 10,Wed,Away,D,1,1,Chievo,44.0,10000,Daniele Gastaldello,4-3-3,Fabrizio Pasqua,Match Report,,8.0,4.0,,0,0,2017,Bologna
11,2016-10-29,18:00,Serie A,Matchweek 11,Sat,Home,L,0,1,Fiorentina,41.0,20780,Daniele Gastaldello,4-3-3,Paolo Valeri,Match Report,,5.0,2.0,,0,0,2017,Bologna
12,2016-11-06,20:45,Serie A,Matchweek 12,Sun,Away,L,0,3,Roma,46.0,24600,Angelo da Costa Júnior,4-3-3,Piero Giacomelli,Match Report,,13.0,5.0,,0,0,2017,Bologna
13,2016-11-20,15:00,Serie A,Matchweek 13,Sun,Home,W,3,1,Palermo,48.0,22027,Daniele Gastaldello,4-3-3,Carmine Russo,Match Report,,8.0,4.0,,0,0,2017,Bologna
14,2016-11-27,15:00,Serie A,Matchweek 14,Sun,Home,L,0,2,Atalanta,52.0,21525,Daniele Gastaldello,4-3-3,Maurizio Mariani,Match Report,,9.0,2.0,,0,0,2017,Bologna
16,2016-12-05,21:00,Serie A,Matchweek 15,Mon,Away,L,0,1,Udinese,43.0,16014,Domenico Maietta,4-3-3,Fabrizio Pasqua,Match Report,,7.0,1.0,,0,0,2017,Bologna
17,2016-12-11,15:00,Serie A,Matchweek 16,Sun,Home,D,0,0,Empoli,54.0,17598,Daniele Gastaldello,4-3-3,Marco Guida,Match Report,,22.0,3.0,,0,0,2017,Bologna
18,2016-12-18,15:00,Serie A,Matchweek 17,Sun,Away,W,3,0,Pescara,70.0,11374,Daniele Gastaldello,4-3-3,Gianluca Rocchi,Match Report,,17.0,8.0,,1,1,2017,Bologna
19,2017-01-08,20:45,Serie A,Matchweek 19,Sun,Away,L,0,3,Juventus,46.0,38144,Domenico Maietta,4-3-3,Maurizio Mariani,Match Report,,7.0,2.0,,0,0,2017,Bologna
20,2017-01-14,18:00,Serie A,Matchweek 20,Sat,Away,W,1,0,Crotone,50.0,7474,Daniele Gastaldello,4-3-3,Giampaolo Calvarese,Match Report,,14.0,7.0,,0,0,2017,Bologna
22,2017-01-22,15:00,Serie A,Matchweek 21,Sun,Home,W,2,0,Torino,43.0,17820,Domenico Maietta,4-3-3,Davide Ghersini,Match Report,,9.0,5.0,,0,0,2017,Bologna
23,2017-01-29,15:00,Serie A,Matchweek 22,Sun,Away,D,1,1,Cagliari,47.0,11114,Domenico Maietta,4-3-3,Luca Pairetto,Match Report,,8.0,2.0,,0,0,2017,Bologna
24,2017-02-04,20:45,Serie A,Matchweek 23,Sat,Home,L,1,7,Napoli,47.0,37043,Domenico Maietta,4-3-3,Davide Massa,Match Report,,17.0,8.0,,0,1,2017,Bologna
25,2017-02-08,20:45,Serie A,Matchweek 18,Wed,Home,L,0,1,Milan,55.0,23863,Daniele Gastaldello,4-3-3,Daniele Doveri,Match Report,,20.0,5.0,,0,0,2017,Bologna
26,2017-02-12,18:00,Serie A,Matchweek 24,Sun,Away,L,1,3,Sampdoria,35.0,17973,Domenico Maietta,4-3-3,Michael Fabbri,Match Report,,10.0,2.0,,0,0,2017,Bologna
27,2017-02-19,12:30,Serie A,Matchweek 25,Sun,Home,L,0,1,Inter,45.0,28006,Angelo da Costa Júnior,4-3-3,Paolo Mazzoleni,Match Report,,8.0,1.0,,0,0,2017,Bologna
28,2017-02-26,15:00,Serie A,Matchweek 26,Sun,Away,D,1,1,Genoa,64.0,18788,Antonio Mirante,4-2-3-1,Gianluca Rocchi,Match Report,,13.0,4.0,,0,0,2017,Bologna
29,2017-03-05,20:45,Serie A,Matchweek 27,Sun,Home,L,0,2,Lazio,46.0,18262,Domenico Maietta,5-3-2,Carmine Russo,Match Report,,10.0,3.0,,0,0,2017,Bologna
30,2017-03-12,12:30,Serie A,Matchweek 28,Sun,Away,W,1,0,Sassuolo,42.0,10773,Domenico Maietta,4-3-3,Paolo Valeri,Match Report,,11.0,1.0,,0,0,2017,Bologna
31,2017-03-19,15:00,Serie A,Matchweek 29,Sun,Home,W,4,1,Chievo,46.0,20982,Daniele Gastaldello,3-5-2,Rosario Abisso,Match Report,,18.0,5.0,,0,0,2017,Bologna
32,2017-04-02,15:00,Serie A,Matchweek 30,Sun,Away,L,0,1,Fiorentina,37.0,27496,Daniele Gastaldello,3-5-2,Daniele Doveri,Match Report,,5.0,1.0,,0,0,2017,Bologna
33,2017-04-09,15:00,Serie A,Matchweek 31,Sun,Home,L,0,3,Roma,40.0,22947,Daniele Gastaldello,4-3-3,Antonio Damato,Match Report,,13.0,4.0,,0,0,2017,Bologna
34,2017-04-15,15:00,Serie A,Matchweek 32,Sat,Away,D,0,0,Palermo,37.0,9915,Daniele Gastaldello,4-3-3,Luca Banti,Match Report,,7.0,4.0,,0,0,2017,Bologna
35,2017-04-22,18:00,Serie A,Matchweek 33,Sat,Away,L,2,3,Atalanta,48.0,17528,Daniele Gastaldello,4-2-3-1,Carmine Russo,Match Report,,11.0,6.0,,0,0,2017,Bologna
36,2017-04-30,15:00,Serie A,Matchweek 34,Sun,Home,W,4,0,Udinese,44.0,22360,Daniele Gastaldello,4-3-3,Domenico Celi,Match Report,,11.0,7.0,,0,0,2017,Bologna
37,2017-05-07,15:00,Serie A,Matchweek 35,Sun,Away,L,1,3,Empoli,56.0,8883,Daniele Gastaldello,4-3-3,Giampaolo Calvarese,Match Report,,6.0,3.0,,0,0,2017,Bologna
38,2017-05-14,15:00,Serie A,Matchweek 36,Sun,Home,W,3,1,Pescara,55.0,21546,Domenico Maietta,4-2-3-1,Antonio Di Martino,Match Report,,15.0,7.0,,0,0,2017,Bologna
39,2017-05-21,15:00,Serie A,Matchweek 37,Sun,Away,L,0,3,Milan,48.0,41054,Daniele Gastaldello,4-2-3-1,Piero Giacomelli,Match Report,,8.0,0.0,,0,0,2017,Bologna
40,2017-05-27,18:00,Serie A,Matchweek 38,Sat,Home,L,1,2,Juventus,37.0,29233,Daniele Gastaldello,4-1-4-1,Maurizio Mariani,Match Report,,8.0,2.0,,0,0,2017,Bologna
1,2016-08-21,20:45,Serie A,Matchweek 1,Sun,Home,W,3,1,Cagliari,71.0,20443,Nicolás Burdisso,3-4-3,Daniele Orsato,Match Report,,22.0,6.0,,0,0,2017,Genoa
2,2016-08-28,20:45,Serie A,Matchweek 2,Sun,Away,W,3,1,Crotone,54.0,821,Nicolás Burdisso,3-4-3,Nicola Rizzoli,Match Report,,18.0,8.0,,0,0,2017,Genoa
3,2016-09-18,15:00,Serie A,Matchweek 4,Sun,Away,L,0,2,Sassuolo,55.0,10134,Nicolás Burdisso,3-4-3,Claudio Gavillucci,Match Report,,17.0,5.0,,0,0,2017,Genoa
4,2016-09-21,20:45,Serie A,Matchweek 5,Wed,Home,D,0,0,Napoli,37.0,23905,Nicolás Burdisso,3-4-1-2,Antonio Damato,Match Report,,13.0,5.0,,0,0,2017,Genoa
5,2016-09-25,15:00,Serie A,Matchweek 6,Sun,Home,D,1,1,Pescara,43.0,19717,Nicolás Burdisso,3-5-2,Massimiliano Irrati,Match Report,,8.0,4.0,,0,0,2017,Genoa
6,2016-10-02,15:00,Serie A,Matchweek 7,Sun,Away,W,1,0,Bologna,57.0,18840,Nicolás Burdisso,3-4-3,Fabio Maresca,Match Report,,13.0,4.0,,0,0,2017,Genoa
7,2016-10-16,15:00,Serie A,Matchweek 8,Sun,Home,D,0,0,Empoli,44.0,19389,Nicolás Burdisso,3-4-3,Luca Pairetto,Match Report,,8.0,3.0,,0,0,2017,Genoa
8,2016-10-22,18:00,Serie A,Matchweek 9,Sat,Away,L,1,2,Sampdoria,63.0,29824,Nicolás Burdisso,3-4-1-2,Paolo Tagliavento,Match Report,,11.0,6.0,,0,0,2017,Genoa
9,2016-10-25,20:45,Serie A,Matchweek 10,Tue,Home,W,3,0,Milan,46.0,21248,Nicolás Burdisso,3-4-3,Luca Banti,Match Report,,8.0,3.0,,0,0,2017,Genoa
10,2016-10-30,12:30,Serie A,Matchweek 11,Sun,Away,L,0,3,Atalanta,57.0,16245,Nicolás Burdisso,3-4-3,Michael Fabbri,Match Report,,10.0,2.0,,0,0,2017,Genoa
11,2016-11-06,15:00,Serie A,Matchweek 12,Sun,Home,D,1,1,Udinese,63.0,19015,Nicolás Burdisso,3-4-3,Gianluca Manganiello,Match Report,,17.0,5.0,,0,0,2017,Genoa
12,2016-11-20,15:00,Serie A,Matchweek 13,Sun,Away,L,1,3,Lazio,52.0,20000,Nicolás Burdisso,3-4-3,Marco Di Bello,Match Report,,14.0,3.0,,0,0,2017,Genoa
13,2016-11-27,15:00,Serie A,Matchweek 14,Sun,Home,W,3,1,Juventus,36.0,27153,Nicolás Burdisso,3-4-3,Paolo Mazzoleni,Match Report,,12.0,6.0,,0,0,2017,Genoa
15,2016-12-05,19:00,Serie A,Matchweek 15,Mon,Away,D,0,0,Chievo,51.0,10000,Nicolás Burdisso,3-5-1-1,Carmine Russo,Match Report,,9.0,0.0,,0,0,2017,Genoa
16,2016-12-11,20:45,Serie A,Matchweek 16,Sun,Away,L,0,2,Inter,51.0,33788,Nicolás Burdisso,3-4-3,Paolo Valeri,Match Report,,11.0,4.0,,0,0,2017,Genoa
17,2016-12-15,20:00,Serie A,Matchweek 3,Thu,Home,W,1,0,Fiorentina,40.0,25000,Nicolás Burdisso,3-4-3,Luca Banti,Match Report,,9.0,4.0,,0,0,2017,Genoa
18,2016-12-18,20:45,Serie A,Matchweek 17,Sun,Home,L,3,4,Palermo,60.0,19003,Nicolás Burdisso,3-4-3,Luca Pairetto,Match Report,,15.0,7.0,,0,0,2017,Genoa
19,2016-12-22,20:45,Serie A,Matchweek 18,Thu,Away,L,0,1,Torino,51.0,16002,Nicolás Burdisso,3-4-3,Fabio Maresca,Match Report,,16.0,4.0,,0,0,2017,Genoa
20,2017-01-08,15:00,Serie A,Matchweek 19,Sun,Home,L,0,1,Roma,48.0,21289,Nicolás Burdisso,3-4-1-2,Nicola Rizzoli,Match Report,,10.0,4.0,,0,0,2017,Genoa
21,2017-01-15,12:30,Serie A,Matchweek 20,Sun,Away,L,1,4,Cagliari,56.0,6915,Nicolás Burdisso,3-4-3,Michael Fabbri,Match Report,,12.0,4.0,,0,0,2017,Genoa
23,2017-01-22,15:00,Serie A,Matchweek 21,Sun,Home,D,2,2,Crotone,60.0,18800,Nicolás Burdisso,3-4-3,Maurizio Mariani,Match Report,,10.0,4.0,,1,1,2017,Genoa
24,2017-01-29,15:00,Serie A,Matchweek 22,Sun,Away,D,3,3,Fiorentina,38.0,27301,Nicolás Burdisso,3-4-1-2,Daniele Orsato,Match Report,,8.0,5.0,,1,1,2017,Genoa
25,2017-02-05,15:00,Serie A,Matchweek 23,Sun,Home,L,0,1,Sassuolo,55.0,18686,Nicolás Burdisso,3-4-3,Carmine Russo,Match Report,,15.0,4.0,,0,0,2017,Genoa
26,2017-02-10,20:45,Serie A,Matchweek 24,Fri,Away,L,0,2,Napoli,42.0,42437,Nicolás Burdisso,3-4-3,Piero Giacomelli,Match Report,,6.0,3.0,,0,0,2017,Genoa
27,2017-02-19,15:00,Serie A,Matchweek 25,Sun,Away,L,0,5,Pescara,57.0,11142,Nicolás Burdisso,3-4-3,Eugenio Abbattista,Match Report,,13.0,2.0,,0,0,2017,Genoa
28,2017-02-26,15:00,Serie A,Matchweek 26,Sun,Home,D,1,1,Bologna,36.0,18788,Nicolás Burdisso,5-3-2,Gianluca Rocchi,Match Report,,20.0,6.0,,0,0,2017,Genoa
29,2017-03-05,15:00,Serie A,Matchweek 27,Sun,Away,W,2,0,Empoli,36.0,7655,Nicolás Burdisso,3-5-2,Daniele Doveri,Match Report,,8.0,4.0,,0,0,2017,Genoa
30,2017-03-11,20:45,Serie A,Matchweek 28,Sat,Home,L,0,1,Sampdoria,43.0,31190,Nicolás Burdisso,3-1-4-2,Daniele Orsato,Match Report,,7.0,3.0,,0,0,2017,Genoa
31,2017-03-18,20:45,Serie A,Matchweek 29,Sat,Away,L,0,1,Milan,38.0,34851,Armando Izzo,4-1-4-1,Carmine Russo,Match Report,,8.0,2.0,,0,0,2017,Genoa
32,2017-04-02,15:00,Serie A,Matchweek 30,Sun,Home,L,0,5,Atalanta,40.0,17730,Nicolás Burdisso,3-1-4-2,Claudio Gavillucci,Match Report,,8.0,4.0,,0,0,2017,Genoa
33,2017-04-09,15:00,Serie A,Matchweek 31,Sun,Away,L,0,3,Udinese,59.0,16126,Nicolás Burdisso,4-3-2-1,Maurizio Mariani,Match Report,,13.0,3.0,,0,0,2017,Genoa
34,2017-04-15,15:00,Serie A,Matchweek 32,Sat,Home,D,2,2,Lazio,42.0,19545,Nicolás Burdisso,3-4-3,Fabio Maresca,Match Report,,13.0,6.0,,0,0,2017,Genoa
35,2017-04-23,20:45,Serie A,Matchweek 33,Sun,Away,L,0,4,Juventus,42.0,39220,Nicolás Burdisso,3-4-3,Giampaolo Calvarese,Match Report,,11.0,2.0,,0,0,2017,Genoa
36,2017-04-30,15:00,Serie A,Matchweek 34,Sun,Home,L,1,2,Chievo,54.0,19467,Nicolás Burdisso,3-4-3,Luca Pairetto,Match Report,,15.0,1.0,,0,1,2017,Genoa
37,2017-05-07,15:00,Serie A,Matchweek 35,Sun,Home,W,1,0,Inter,40.0,20980,Nicolás Burdisso,3-4-3,Antonio Damato,Match Report,,10.0,5.0,,0,0,2017,Genoa
38,2017-05-14,15:00,Serie A,Matchweek 36,Sun,Away,L,0,1,Palermo,64.0,8863,Santiago Gentiletti,3-4-1-2,Daniele Doveri,Match Report,,14.0,3.0,,0,0,2017,Genoa
39,2017-05-21,15:00,Serie A,Matchweek 37,Sun,Home,W,2,1,Torino,44.0,26106,Nicolás Burdisso,3-4-3,Marco Guida,Match Report,,8.0,4.0,,0,0,2017,Genoa
40,2017-05-28,18:00,Serie A,Matchweek 38,Sun,Away,L,2,3,Roma,31.0,59716,Santiago Gentiletti,3-4-3,Paolo Tagliavento,Match Report,,13.0,4.0,,0,0,2017,Genoa
1,2016-08-21,20:45,Serie A,Matchweek 1,Sun,Away,L,0,1,Bologna,53.0,18396,Claiton,3-4-3,Claudio Gavillucci,Match Report,,5.0,0.0,,0,0,2017,Crotone
2,2016-08-28,20:45,Serie A,Matchweek 2,Sun,Home,L,1,3,Genoa,46.0,821,Claiton,3-4-3,Nicola Rizzoli,Match Report,,11.0,3.0,,0,0,2017,Crotone
3,2016-09-12,20:45,Serie A,Matchweek 3,Mon,Away,L,1,2,Empoli,46.0,7678,Raffaele Palladino,3-5-2,Paolo Valeri,Match Report,,6.0,2.0,,0,0,2017,Crotone
4,2016-09-18,15:00,Serie A,Matchweek 4,Sun,Home,D,1,1,Palermo,31.0,510,Claiton,3-4-3,Domenico Celi,Match Report,,13.0,1.0,,0,0,2017,Crotone
5,2016-09-21,20:45,Serie A,Matchweek 5,Wed,Away,L,0,4,Roma,28.0,24325,Claiton,4-5-1,Carmine Russo,Match Report,,11.0,3.0,,0,1,2017,Crotone
6,2016-09-26,19:00,Serie A,Matchweek 6,Mon,Home,L,1,3,Atalanta,55.0,522,Raffaele Palladino,3-5-2,Gianluca Rocchi,Match Report,,12.0,3.0,,0,0,2017,Crotone
7,2016-10-02,15:00,Serie A,Matchweek 7,Sun,Away,L,1,2,Cagliari,47.0,14501,Claiton,3-4-3,Piero Giacomelli,Match Report,,23.0,8.0,,0,0,2017,Crotone
8,2016-10-16,15:00,Serie A,Matchweek 8,Sun,Away,L,1,2,Sassuolo,32.0,11569,Claiton,4-3-3,Davide Massa,Match Report,,8.0,1.0,,0,0,2017,Crotone
9,2016-10-23,15:00,Serie A,Matchweek 9,Sun,Home,L,1,2,Napoli,43.0,8329,Claiton,4-3-3,Paolo Mazzoleni,Match Report,,13.0,4.0,,0,0,2017,Crotone
10,2016-10-26,20:45,Serie A,Matchweek 10,Wed,Away,D,1,1,Fiorentina,26.0,22983,Alex Cordaz,4-4-2,Claudio Gavillucci,Match Report,,4.0,2.0,,0,0,2017,Crotone
11,2016-10-30,15:00,Serie A,Matchweek 11,Sun,Home,W,2,0,Chievo,37.0,7298,Alex Cordaz,4-3-3,Luca Pairetto,Match Report,,10.0,7.0,,1,1,2017,Crotone
12,2016-11-06,18:00,Serie A,Matchweek 12,Sun,Away,L,0,3,Inter,25.0,40626,Alex Cordaz,4-4-2,Giampaolo Calvarese,Match Report,,4.0,0.0,,0,0,2017,Crotone
13,2016-11-20,15:00,Serie A,Matchweek 13,Sun,Home,L,0,2,Torino,31.0,7759,Alex Cordaz,4-4-2,Domenico Celi,Match Report,,15.0,5.0,,0,0,2017,Crotone
14,2016-11-27,15:00,Serie A,Matchweek 14,Sun,Home,D,1,1,Sampdoria,36.0,7508,Alex Cordaz,4-4-2,Fabio Maresca,Match Report,,9.0,3.0,,0,0,2017,Crotone
15,2016-12-04,12:30,Serie A,Matchweek 15,Sun,Away,L,1,2,Milan,30.0,37293,Alex Cordaz,4-4-2,Marco Di Bello,Match Report,,9.0,5.0,,0,0,2017,Crotone
16,2016-12-10,18:00,Serie A,Matchweek 16,Sat,Home,W,2,1,Pescara,29.0,7470,Alex Cordaz,4-4-2,Antonio Damato,Match Report,,9.0,4.0,,1,1,2017,Crotone
17,2016-12-18,15:00,Serie A,Matchweek 17,Sun,Away,L,0,2,Udinese,43.0,14346,Alex Cordaz,4-4-2,Juan Sacchi,Match Report,,9.0,4.0,,0,0,2017,Crotone
18,2017-01-08,15:00,Serie A,Matchweek 19,Sun,Away,L,0,1,Lazio,33.0,15000,Gian Marco Ferrari,4-4-2,Fabio Maresca,Match Report,,3.0,1.0,,0,0,2017,Crotone
19,2017-01-14,18:00,Serie A,Matchweek 20,Sat,Home,L,0,1,Bologna,50.0,7474,Gian Marco Ferrari,4-4-2,Giampaolo Calvarese,Match Report,,17.0,6.0,,0,0,2017,Crotone
20,2017-01-22,15:00,Serie A,Matchweek 21,Sun,Away,D,2,2,Genoa,40.0,18800,Gian Marco Ferrari,4-4-2,Maurizio Mariani,Match Report,,14.0,6.0,,0,0,2017,Crotone
21,2017-01-29,15:00,Serie A,Matchweek 22,Sun,Home,W,4,1,Empoli,42.0,7486,Alex Cordaz,4-4-2,Paolo Tagliavento,Match Report,,14.0,7.0,,1,1,2017,Crotone
22,2017-02-05,18:00,Serie A,Matchweek 23,Sun,Away,L,0,1,Palermo,38.0,8934,Alex Cordaz,4-4-2,Gianluca Rocchi,Match Report,,9.0,1.0,,0,0,2017,Crotone
23,2017-02-08,18:00,Serie A,Matchweek 18,Wed,Home,L,0,2,Juventus,20.0,15353,Alex Cordaz,4-4-1-1,Paolo Valeri,Match Report,,5.0,2.0,,0,0,2017,Crotone
24,2017-02-12,12:30,Serie A,Matchweek 24,Sun,Home,L,0,2,Roma,35.0,11309,Alex Cordaz,5-4-1,Carmine Russo,Match Report,,13.0,4.0,,0,0,2017,Crotone
25,2017-02-18,18:00,Serie A,Matchweek 25,Sat,Away,L,0,1,Atalanta,44.0,17577,Alex Cordaz,3-4-3,Luca Banti,Match Report,,5.0,2.0,,0,0,2017,Crotone
26,2017-02-26,15:00,Serie A,Matchweek 26,Sun,Home,L,1,2,Cagliari,57.0,7341,Alex Cordaz,4-4-2,Daniele Orsato,Match Report,,19.0,1.0,,0,0,2017,Crotone
27,2017-03-05,15:00,Serie A,Matchweek 27,Sun,Home,D,0,0,Sassuolo,44.0,7544,Alex Cordaz,4-4-2,Michael Fabbri,Match Report,,16.0,1.0,,0,0,2017,Crotone
28,2017-03-12,15:00,Serie A,Matchweek 28,Sun,Away,L,0,3,Napoli,19.0,45169,Alex Cordaz,4-4-2,Maurizio Mariani,Match Report,,6.0,2.0,,0,0,2017,Crotone
29,2017-03-19,15:00,Serie A,Matchweek 29,Sun,Home,L,0,1,Fiorentina,26.0,7997,Alex Cordaz,4-4-2,Luca Pairetto,Match Report,,11.0,1.0,,0,0,2017,Crotone
30,2017-04-02,15:00,Serie A,Matchweek 30,Sun,Away,W,2,1,Chievo,42.0,8000,Alex Cordaz,4-4-2,Giampaolo Calvarese,Match Report,,16.0,7.0,,0,0,2017,Crotone
31,2017-04-09,15:00,Serie A,Matchweek 31,Sun,Home,W,2,1,Inter,28.0,13967,Alex Cordaz,4-4-2,Marco Guida,Match Report,,12.0,7.0,,1,1,2017,Crotone
32,2017-04-15,15:00,Serie A,Matchweek 32,Sat,Away,D,1,1,Torino,28.0,18750,Alex Cordaz,4-4-2,Daniele Doveri,Match Report,,8.0,1.0,,0,0,2017,Crotone
33,2017-04-23,15:00,Serie A,Matchweek 33,Sun,Away,W,2,1,Sampdoria,41.0,18215,Alex Cordaz,4-4-2,Nicola Rizzoli,Match Report,,13.0,6.0,,0,0,2017,Crotone
34,2017-04-30,15:00,Serie A,Matchweek 34,Sun,Home,D,1,1,Milan,36.0,14518,Alex Cordaz,4-4-2,Luca Banti,Match Report,,11.0,3.0,,0,0,2017,Crotone
35,2017-05-07,15:00,Serie A,Matchweek 35,Sun,Away,W,1,0,Pescara,42.0,10447,Alex Cordaz,4-4-2,Carmine Russo,Match Report,,13.0,3.0,,0,0,2017,Crotone
36,2017-05-14,15:00,Serie A,Matchweek 36,Sun,Home,W,1,0,Udinese,35.0,8500,Alex Cordaz,4-4-2,Michael Fabbri,Match Report,,11.0,7.0,,0,0,2017,Crotone
37,2017-05-21,15:00,Serie A,Matchweek 37,Sun,Away,L,0,3,Juventus,31.0,39305,Alex Cordaz,4-4-2,Paolo Mazzoleni,Match Report,,10.0,2.0,,0,0,2017,Crotone
38,2017-05-28,20:45,Serie A,Matchweek 38,Sun,Home,W,3,1,Lazio,42.0,14594,Alex Cordaz,4-4-1-1,Gianluca Rocchi,Match Report,,11.0,5.0,,0,0,2017,Crotone
1,2016-08-21,20:45,Serie A,Matchweek 1,Sun,Home,L,0,1,Sampdoria,53.0,8000,Massimo Maccarone,4-3-1-2,Maurizio Mariani,Match Report,,8.0,3.0,,0,0,2017,Empoli
2,2016-08-28,20:45,Serie A,Matchweek 2,Sun,Away,L,0,2,Udinese,61.0,13239,Daniele Croce,4-3-1-2,Fabio Maresca,Match Report,,13.0,4.0,,0,0,2017,Empoli
3,2016-09-12,20:45,Serie A,Matchweek 3,Mon,Home,W,2,1,Crotone,55.0,7678,Massimo Maccarone,4-3-1-2,Paolo Valeri,Match Report,,13.0,5.0,,0,0,2017,Empoli
4,2016-09-18,15:00,Serie A,Matchweek 4,Sun,Away,D,0,0,Torino,55.0,16403,Riccardo Saponara,4-3-1-2,Daniele Chiffi,Match Report,,5.0,2.0,,0,0,2017,Empoli
5,2016-09-21,20:45,Serie A,Matchweek 5,Wed,Home,L,0,2,Inter,53.0,10554,Massimo Maccarone,4-3-1-2,Marco Guida,Match Report,,9.0,3.0,,0,0,2017,Empoli
6,2016-09-25,15:00,Serie A,Matchweek 6,Sun,Away,L,0,2,Lazio,61.0,1000,Daniele Croce,4-3-1-2,Michael Fabbri,Match Report,,9.0,3.0,,0,0,2017,Empoli
7,2016-10-02,12:30,Serie A,Matchweek 7,Sun,Home,L,0,3,Juventus,43.0,15424,Massimo Maccarone,4-3-1-2,Paolo Mazzoleni,Match Report,,6.0,3.0,,0,0,2017,Empoli
8,2016-10-16,15:00,Serie A,Matchweek 8,Sun,Away,D,0,0,Genoa,56.0,19389,Manuel Pucciarelli,4-3-1-2,Luca Pairetto,Match Report,,2.0,1.0,,0,0,2017,Empoli
9,2016-10-23,15:00,Serie A,Matchweek 9,Sun,Home,D,0,0,Chievo,53.0,7105,Massimo Maccarone,4-3-1-2,Fabio Maresca,Match Report,,8.0,3.0,,0,0,2017,Empoli
10,2016-10-26,20:45,Serie A,Matchweek 10,Wed,Away,L,0,2,Napoli,38.0,15912,Manuel Pucciarelli,4-3-1-2,Maurizio Mariani,Match Report,,8.0,2.0,,0,0,2017,Empoli
11,2016-10-30,15:00,Serie A,Matchweek 11,Sun,Home,D,0,0,Roma,35.0,13122,Daniele Croce,4-3-1-2,Marco Di Bello,Match Report,,8.0,3.0,,0,0,2017,Empoli
12,2016-11-06,12:30,Serie A,Matchweek 12,Sun,Away,W,4,0,Pescara,45.0,12556,Massimo Maccarone,4-3-1-2,Daniele Orsato,Match Report,,9.0,6.0,,0,0,2017,Empoli
13,2016-11-20,15:00,Serie A,Matchweek 13,Sun,Home,L,0,4,Fiorentina,50.0,10769,Massimo Maccarone,4-3-1-2,Davide Massa,Match Report,,13.0,6.0,,0,0,2017,Empoli
14,2016-11-26,20:45,Serie A,Matchweek 14,Sat,Home,L,1,4,Milan,39.0,12577,Massimo Maccarone,4-3-1-2,Giampaolo Calvarese,Match Report,,15.0,4.0,,0,0,2017,Empoli
16,2016-12-04,15:00,Serie A,Matchweek 15,Sun,Away,L,0,3,Sassuolo,57.0,9588,Massimo Maccarone,4-3-1-2,Claudio Gavillucci,Match Report,,14.0,3.0,,0,0,2017,Empoli
17,2016-12-11,15:00,Serie A,Matchweek 16,Sun,Away,D,0,0,Bologna,46.0,17598,Massimo Maccarone,4-3-1-2,Marco Guida,Match Report,,3.0,1.0,,0,0,2017,Empoli
18,2016-12-17,15:00,Serie A,Matchweek 17,Sat,Home,W,2,0,Cagliari,42.0,8352,Riccardo Saponara,4-3-1-2,Nicola Rizzoli,Match Report,,8.0,2.0,,0,0,2017,Empoli
19,2016-12-20,20:45,Serie A,Matchweek 18,Tue,Away,L,1,2,Atalanta,34.0,13823,Daniele Croce,4-3-1-2,Michael Fabbri,Match Report,,3.0,1.0,,0,0,2017,Empoli
20,2017-01-07,18:00,Serie A,Matchweek 19,Sat,Home,W,1,0,Palermo,51.0,7268,Daniele Croce,4-3-1-2,Paolo Valeri,Match Report,,6.0,2.0,,1,1,2017,Empoli
21,2017-01-15,15:00,Serie A,Matchweek 20,Sun,Away,D,0,0,Sampdoria,46.0,19056,Daniele Croce,4-3-1-2,Domenico Celi,Match Report,,14.0,2.0,,0,1,2017,Empoli
22,2017-01-22,15:00,Serie A,Matchweek 21,Sun,Home,W,1,0,Udinese,53.0,7164,Massimo Maccarone,4-3-1-2,Carmine Russo,Match Report,,5.0,1.0,,0,0,2017,Empoli
23,2017-01-29,15:00,Serie A,Matchweek 22,Sun,Away,L,1,4,Crotone,58.0,7486,Daniele Croce,4-3-1-2,Paolo Tagliavento,Match Report,,5.0,3.0,,0,0,2017,Empoli
