,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
3,2017-06-04,11:00,Série A,Matchweek 4,Sun,Home,W,1,0,Sport Recife,35.0,4646.0,Marquinhos,4-2-3-1,Wagner Reway,Match Report,,7,1,,0,0,2017,Avai
4,2017-06-07,19:30,Série A,Matchweek 5,Wed,Away,L,0,1,Atlético Mineiro,46.0,12648.0,Marquinhos,4-2-3-1,Bruno Arleu de Araujo,Match Report,,13,4,,0,0,2017,Avai
5,2017-06-11,16:00,Série A,Matchweek 6,Sun,Home,D,1,1,Flamengo,39.0,13448.0,Marquinhos,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,12,1,,0,0,2017,Avai
6,2017-06-14,19:30,Série A,Matchweek 7,Wed,Away,L,1,3,Atl Goianiense,53.0,2572.0,Betão,4-1-4-1,Leandro Bizzio Marinho,Match Report,,3,1,,0,0,2017,Avai
7,2017-06-17,19:00,Série A,Matchweek 8,Sat,Away,L,0,1,Vasco da Gama,51.0,10993.0,Marquinhos,4-2-3-1,Rafael Traci,Match Report,,11,4,,0,0,2017,Avai
8,2017-06-21,21:45,Série A,Matchweek 9,Wed,Home,L,0,3,Fluminense,49.0,5239.0,Marquinhos,4-2-3-1,Marielson Alves Silva,Match Report,,13,5,,0,0,2017,Avai
9,2017-06-26,20:00,Série A,Matchweek 10,Mon,Away,W,2,0,Botafogo (RJ),27.0,22819.0,Betão,4-2-3-1,Caio Max Augusto Vieira,Match Report,,8,2,,0,0,2017,Avai
10,2017-07-02,19:00,Série A,Matchweek 11,Sun,Home,D,0,0,Ponte Preta,44.0,5697.0,Betão,4-2-3-1,Marcelo de Lima Henrique,Match Report,,10,3,,0,0,2017,Avai
11,2017-07-09,16:00,Série A,Matchweek 12,Sun,Away,W,2,0,Grêmio,27.0,27222.0,Betão,4-2-3-1,Wagner Reway,Match Report,,8,3,,0,0,2017,Avai
12,2017-07-13,21:00,Série A,Matchweek 13,Thu,Home,L,1,4,Coritiba,64.0,6552.0,Marquinhos,4-2-3-1,Raphael Claus,Match Report,,9,2,,0,0,2017,Avai
13,2017-07-16,19:00,Série A,Matchweek 14,Sun,Away,D,1,1,Bahia,33.0,12389.0,Betão,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,13,4,,0,0,2017,Avai
14,2017-07-19,21:00,Série A,Matchweek 15,Wed,Home,D,0,0,Corinthians,27.0,10671.0,Betão,4-2-3-1,Wilton Sampaio,Match Report,,13,2,,0,0,2017,Avai
15,2017-07-23,16:00,Série A,Matchweek 16,Sun,Home,W,1,0,Cruzeiro,28.0,6590.0,Betão,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,5,2,,0,0,2017,Avai
16,2017-07-29,19:00,Série A,Matchweek 17,Sat,Away,L,0,2,Palmeiras,29.0,33633.0,Betão,4-2-3-1,Anderson Daronco,Match Report,,9,1,,0,0,2017,Avai
17,2017-08-03,19:30,Série A,Matchweek 18,Thu,Away,L,0,5,Ath Paranaense,38.0,11998.0,Betão,4-2-3-1,Leandro Bizzio Marinho,Match Report,,9,1,,0,0,2017,Avai
18,2017-08-06,19:00,Série A,Matchweek 19,Sun,Home,D,0,0,Santos,39.0,5803.0,Betão,4-2-3-1,Pablo Dos Santos Alves,Match Report,,12,3,,0,0,2017,Avai
19,2017-08-12,19:00,Série A,Matchweek 20,Sat,Away,W,1,0,Vitória,40.0,10981.0,Betão,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,8,1,,0,0,2017,Avai
20,2017-08-20,16:00,Série A,Matchweek 21,Sun,Home,D,1,1,São Paulo,37.0,9006.0,Alemão,4-2-3-1,Leandro Pedro Vuaden,Match Report,,12,3,,1,1,2017,Avai
21,2017-08-27,19:00,Série A,Matchweek 22,Sun,Home,W,1,0,Chapecoense,41.0,5955.0,Betão,4-2-2-2,Braulio da Silva Machado,Match Report,,9,2,,0,0,2017,Avai
22,2017-09-10,16:00,Série A,Matchweek 23,Sun,Away,W,1,0,Sport Recife,26.0,8608.0,Betão,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,10,4,,0,0,2017,Avai
23,2017-09-17,11:00,Série A,Matchweek 24,Sun,Home,D,1,1,Atlético Mineiro,33.0,9201.0,Betão,4-2-3-1,André Luiz de Freitas Castro,Match Report,,10,3,,0,0,2017,Avai
24,2017-09-23,19:00,Série A,Matchweek 25,Sat,Away,D,1,1,Flamengo,31.0,9584.0,Betão,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,11,5,,0,0,2017,Avai
25,2017-10-01,16:00,Série A,Matchweek 26,Sun,Home,L,0,2,Atl Goianiense,52.0,7872.0,Betão,4-2-2-2,Raphael Claus,Match Report,,8,1,,0,0,2017,Avai
26,2017-10-11,21:45,Série A,Matchweek 27,Wed,Home,L,1,2,Vasco da Gama,61.0,8952.0,Betão,4-2-3-1,Wagner Reway,Match Report,,19,5,,0,0,2017,Avai
27,2017-10-15,17:00,Série A,Matchweek 28,Sun,Away,L,0,1,Fluminense,50.0,18006.0,Betão,4-4-1-1,Flavio Rodrigues De Souza,Match Report,,6,2,,0,0,2017,Avai
28,2017-10-18,21:45,Série A,Matchweek 29,Wed,Home,D,1,1,Botafogo (RJ),41.0,5156.0,Betão,4-2-3-1,Rafael Traci,Match Report,,16,5,,1,1,2017,Avai
29,2017-10-22,19:00,Série A,Matchweek 30,Sun,Away,W,2,1,Ponte Preta,31.0,4009.0,Marquinhos,4-2-3-1,Leandro Pedro Vuaden,Match Report,,11,3,,1,1,2017,Avai
30,2017-10-29,19:00,Série A,Matchweek 31,Sun,Home,D,2,2,Grêmio,53.0,9880.0,Marquinhos,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,21,7,,0,0,2017,Avai
31,2017-11-04,21:00,Série A,Matchweek 32,Sat,Away,L,0,4,Coritiba,52.0,19121.0,Marquinhos,4-2-3-1,Marcelo de Lima Henrique,Match Report,,7,2,,0,0,2017,Avai
32,2017-11-08,19:30,Série A,Matchweek 33,Wed,Home,L,1,2,Bahia,45.0,4412.0,Marquinhos,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,21,5,,0,0,2017,Avai
33,2017-11-11,19:00,Série A,Matchweek 34,Sat,Away,L,0,1,Corinthians,34.0,42732.0,Marquinhos,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,7,2,,0,0,2017,Avai
34,2017-11-15,19:30,Série A,Matchweek 35,Wed,Away,D,2,2,Cruzeiro,38.0,9259.0,Marquinhos,4-2-4-0,Leandro Pedro Vuaden,Match Report,,9,3,,1,1,2017,Avai
35,2017-11-20,20:00,Série A,Matchweek 36,Mon,Home,W,2,1,Palmeiras,29.0,11082.0,Marquinhos,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,9,4,,1,1,2017,Avai
36,2017-11-26,17:00,Série A,Matchweek 37,Sun,Home,W,1,0,Ath Paranaense,37.0,13394.0,Marquinhos,4-2-4-0,Wilton Sampaio,Match Report,,13,5,,0,0,2017,Avai
37,2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Santos,44.0,7639.0,Marquinhos,4-2-4-0,Wagner do Nascimento Magalhaes,Match Report,,14,4,,0,0,2017,Avai
2,2017-05-14,16:00,Série A,Matchweek 1,Sun,Home,W,4,0,Sport Recife,51.0,3104.0,Aranha,4-2-3-1,Marcos Mateus Pereira,Match Report,,11,6,,1,1,2017,Ponte Preta
3,2017-05-21,18:00,Série A,Matchweek 2,Sun,Away,L,0,2,Botafogo (RJ),60.0,9160.0,Fernando Bob,4-4-2,Rafael Traci,Match Report,,14,4,,0,0,2017,Ponte Preta
4,2017-05-28,11:00,Série A,Matchweek 3,Sun,Away,D,2,2,Atlético Mineiro,33.0,19553.0,Aranha,5-4-1,Wagner do Nascimento Magalhaes,Match Report,,16,5,,0,0,2017,Ponte Preta
5,2017-06-04,16:00,Série A,Matchweek 4,Sun,Home,W,1,0,São Paulo,45.0,6246.0,Wendel Geraldo,4-2-3-1,Rodolpho Toski Marques,Match Report,,9,5,,0,0,2017,Ponte Preta
6,2017-06-08,19:30,Série A,Matchweek 5,Thu,Away,L,0,3,Atl Goianiense,63.0,2862.0,Wendel Geraldo,4-3-1-2,Pericles Bassols Pegado Cortez,Match Report,,10,4,,0,0,2017,Ponte Preta
7,2017-06-11,16:00,Série A,Matchweek 6,Sun,Home,W,3,2,Chapecoense,35.0,4105.0,Wendel Geraldo,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,5,3,,0,0,2017,Ponte Preta
8,2017-06-14,21:00,Série A,Matchweek 7,Wed,Away,L,0,2,Flamengo,44.0,13981.0,Kadu,4-1-3-2,Ricardo Marques Ribeiro,Match Report,,14,3,,0,0,2017,Ponte Preta
9,2017-06-17,21:00,Série A,Matchweek 8,Sat,Away,D,0,0,Santos,42.0,19984.0,Fernando Bob,4-2-3-1,Igor Junior Benevenuto,Match Report,,9,2,,0,0,2017,Ponte Preta
10,2017-06-22,19:30,Série A,Matchweek 9,Thu,Home,W,1,0,Cruzeiro,51.0,4707.0,Fernando Bob,4-2-3-1,Grazianni Maciel Rocha,Match Report,,6,1,,1,1,2017,Ponte Preta
11,2017-06-25,16:00,Série A,Matchweek 10,Sun,Home,L,1,2,Palmeiras,55.0,6051.0,Fernando Bob,4-2-3-1,Wagner Reway,Match Report,,8,1,,0,0,2017,Ponte Preta
13,2017-07-02,19:00,Série A,Matchweek 11,Sun,Away,D,0,0,Avaí,56.0,5697.0,Fernando Bob,4-2-3-1,Marcelo de Lima Henrique,Match Report,,16,3,,0,0,2017,Ponte Preta
14,2017-07-08,19:00,Série A,Matchweek 12,Sat,Away,L,0,2,Corinthians,51.0,32877.0,Fernando Bob,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,19,5,,0,1,2017,Ponte Preta
15,2017-07-12,19:30,Série A,Matchweek 13,Wed,Home,L,0,3,Bahia,66.0,4181.0,Fernando Bob,4-2-3-1,Rafael Traci,Match Report,,27,9,,0,0,2017,Ponte Preta
16,2017-07-16,16:00,Série A,Matchweek 14,Sun,Away,L,1,3,Grêmio,39.0,19292.0,Fernando Bob,5-3-2,Claudio Francisco Lima e Silva,Match Report,,9,3,,0,0,2017,Ponte Preta
17,2017-07-19,21:00,Série A,Matchweek 15,Wed,Home,W,4,0,Coritiba,46.0,3832.0,Fernando Bob,4-2-3-1,Rodrigo Batista Raposo,Match Report,,13,7,,0,0,2017,Ponte Preta
18,2017-07-23,19:00,Série A,Matchweek 16,Sun,Away,W,2,0,Ath Paranaense,29.0,13661.0,Rodrigo,4-2-3-1,Pablo Dos Santos Alves,Match Report,,4,2,,1,1,2017,Ponte Preta
20,2017-08-02,21:00,Série A,Matchweek 18,Wed,Away,L,1,3,Vitória,58.0,8433.0,Rodrigo,4-3-3,André Luiz de Freitas Castro,Match Report,,12,5,,0,0,2017,Ponte Preta
21,2017-08-06,19:00,Série A,Matchweek 19,Sun,Home,D,0,0,Vasco da Gama,50.0,6310.0,Rodrigo,4-2-3-1,Sandro Ricci,Match Report,,12,3,,0,0,2017,Ponte Preta
22,2017-08-09,20:00,Série A,Matchweek 17,Wed,Home,D,0,0,Fluminense,46.0,5977.0,Aranha,4-1-3-2,Heber Roberto Lopes,Match Report,,15,3,,0,0,2017,Ponte Preta
23,2017-08-13,16:00,Série A,Matchweek 20,Sun,Away,D,0,0,Sport Recife,29.0,12967.0,Rodrigo,4-4-2,Leandro Pedro Vuaden,Match Report,,9,5,,0,0,2017,Ponte Preta
24,2017-08-20,16:00,Série A,Matchweek 21,Sun,Home,W,2,1,Botafogo (RJ),51.0,3208.0,Emerson Sheik,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,,12,6,,0,0,2017,Ponte Preta
25,2017-08-27,16:00,Série A,Matchweek 22,Sun,Home,L,1,2,Atlético Mineiro,42.0,5779.0,Fernando Bob,4-3-3,Rodolpho Toski Marques,Match Report,,11,6,,0,0,2017,Ponte Preta
26,2017-09-09,19:00,Série A,Matchweek 23,Sat,Away,D,2,2,São Paulo,54.0,42724.0,Fernando Bob,4-1-4-1,Marcelo de Lima Henrique,Match Report,,13,6,,1,1,2017,Ponte Preta
28,2017-09-16,21:00,Série A,Matchweek 24,Sat,Home,L,1,3,Atl Goianiense,55.0,5264.0,Emerson Sheik,4-2-3-1,Braulio da Silva Machado,Match Report,,14,4,,0,0,2017,Ponte Preta
30,2017-09-24,16:00,Série A,Matchweek 25,Sun,Away,L,0,1,Chapecoense,57.0,9980.0,Fernando Bob,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,10,2,,0,0,2017,Ponte Preta
31,2017-10-02,20:00,Série A,Matchweek 26,Mon,Home,W,1,0,Flamengo,31.0,11133.0,Aranha,4-1-4-1,Igor Junior Benevenuto,Match Report,,6,3,,0,1,2017,Ponte Preta
32,2017-10-07,16:00,Série A,Matchweek 28,Sat,Away,L,1,2,Cruzeiro,32.0,15397.0,Emerson Sheik,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,6,4,,1,1,2017,Ponte Preta
33,2017-10-12,17:00,Série A,Matchweek 27,Thu,Home,D,1,1,Santos,41.0,13892.0,Fernando Bob,4-1-4-1,Raphael Claus,Match Report,,8,1,,0,0,2017,Ponte Preta
34,2017-10-19,20:00,Série A,Matchweek 29,Thu,Away,L,0,2,Palmeiras,36.0,19976.0,Aranha,4-1-4-1,Leandro Bizzio Marinho,Match Report,,8,0,,0,0,2017,Ponte Preta
35,2017-10-22,19:00,Série A,Matchweek 30,Sun,Home,L,1,2,Avaí,69.0,4009.0,Fernando Bob,4-1-4-1,Leandro Pedro Vuaden,Match Report,,29,3,,1,1,2017,Ponte Preta
36,2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,W,1,0,Corinthians,32.0,13121.0,Fernando Bob,4-1-4-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,8,2,,0,0,2017,Ponte Preta
37,2017-11-05,17:00,Série A,Matchweek 32,Sun,Away,L,0,2,Bahia,49.0,20539.0,Fernando Bob,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,,7,0,,0,0,2017,Ponte Preta
38,2017-11-08,19:30,Série A,Matchweek 33,Wed,Home,L,0,1,Grêmio,41.0,6226.0,Lucca,4-1-4-1,Sandro Ricci,Match Report,,20,8,,0,0,2017,Ponte Preta
39,2017-11-12,19:00,Série A,Matchweek 34,Sun,Away,D,1,1,Coritiba,40.0,19719.0,Lucca,4-1-4-1,Elmo Alves Resende Cunha,Match Report,,14,3,,0,0,2017,Ponte Preta
40,2017-11-15,17:00,Série A,Matchweek 35,Wed,Home,W,2,1,Ath Paranaense,40.0,5997.0,Lucca,4-1-4-1,Wilton Sampaio,Match Report,,8,5,,0,0,2017,Ponte Preta
41,2017-11-20,17:00,Série A,Matchweek 36,Mon,Away,L,0,2,Fluminense,32.0,19686.0,Lucca,4-1-4-1,Anderson Daronco,Match Report,,8,3,,0,0,2017,Ponte Preta
42,2017-11-26,17:00,Série A,Matchweek 37,Sun,Home,L,2,3,Vitória,33.0,12862.0,Rodrigo,4-3-3,Ricardo Marques Ribeiro,Match Report,,9,7,,1,1,2017,Ponte Preta
43,2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,L,1,2,Vasco da Gama,50.0,22076.0,Lucca,4-2-3-1,Rafael Traci,Match Report,,10,1,,1,1,2017,Ponte Preta
0,2017-05-15,20:00,Série A,Matchweek 1,Mon,Away,L,1,4,Coritiba,40.0,10631.0,Walter,4-1-4-1,Luis César De Oliveira Magalhães,Match Report,,17,9,,0,0,2017,Atletico Goianiense
1,2017-05-20,19:00,Série A,Matchweek 2,Sat,Home,L,0,3,Flamengo,34.0,10144.0,Walter,4-5-1,Igor Junior Benevenuto,Match Report,,8,0,,0,0,2017,Atletico Goianiense
2,2017-05-28,16:00,Série A,Matchweek 3,Sun,Home,L,0,1,Corinthians,48.0,15220.0,Walter,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,14,5,,0,0,2017,Atletico Goianiense
3,2017-06-05,20:00,Série A,Matchweek 4,Mon,Away,L,0,3,Bahia,41.0,13364.0,Walter,4-2-3-1,Rodrigo Batista Raposo,Match Report,,9,3,,0,0,2017,Atletico Goianiense
4,2017-06-08,19:30,Série A,Matchweek 5,Thu,Home,W,3,0,Ponte Preta,37.0,2862.0,Roger Carvalho,4-1-4-1,Pericles Bassols Pegado Cortez,Match Report,,13,7,,1,1,2017,Atletico Goianiense
5,2017-06-11,18:30,Série A,Matchweek 6,Sun,Away,L,0,2,Cruzeiro,30.0,9912.0,Roger Carvalho,4-2-3-1,Joao Batista de Arruda,Match Report,,6,3,,0,0,2017,Atletico Goianiense
6,2017-06-14,19:30,Série A,Matchweek 7,Wed,Home,W,3,1,Avaí,47.0,2572.0,Jorginho,4-2-3-1,Leandro Bizzio Marinho,Match Report,,17,5,,2,2,2017,Atletico Goianiense
7,2017-06-17,16:00,Série A,Matchweek 8,Sat,Home,L,0,1,Ath Paranaense,66.0,4420.0,Bruno Pacheco,4-2-3-1,Bruno Arleu de Araujo,Match Report,,23,6,,0,1,2017,Atletico Goianiense
8,2017-06-21,21:00,Série A,Matchweek 9,Wed,Away,L,0,1,Palmeiras,32.0,29014.0,Roger Carvalho,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,9,5,,0,0,2017,Atletico Goianiense
9,2017-06-25,11:00,Série A,Matchweek 10,Sun,Away,L,0,1,Vasco da Gama,48.0,20658.0,Roger Carvalho,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,4,2,,0,0,2017,Atletico Goianiense
10,2017-07-01,19:00,Série A,Matchweek 11,Sat,Home,D,1,1,Santos,33.0,5898.0,Roger Carvalho,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,16,4,,0,1,2017,Atletico Goianiense
11,2017-07-08,16:00,Série A,Matchweek 12,Sat,Home,L,1,2,Vitória,51.0,2857.0,Roger Carvalho,4-1-4-1,Rafael Traci,Match Report,,18,5,,0,0,2017,Atletico Goianiense
12,2017-07-13,19:30,Série A,Matchweek 13,Thu,Away,D,2,2,São Paulo,26.0,31333.0,Roger Carvalho,4-2-3-1,Marielson Alves Silva,Match Report,,11,3,,0,0,2017,Atletico Goianiense
13,2017-07-16,16:00,Série A,Matchweek 14,Sun,Home,L,1,2,Atlético Mineiro,43.0,5235.0,Roger Carvalho,4-2-3-1,Pablo Dos Santos Alves,Match Report,,15,4,,0,0,2017,Atletico Goianiense
14,2017-07-20,20:00,Série A,Matchweek 15,Thu,Away,L,0,4,Sport Recife,49.0,8809.0,Roger Carvalho,4-3-3,Dewson Fernando Freitas da Silva,Match Report,,14,3,,0,0,2017,Atletico Goianiense
15,2017-07-23,19:00,Série A,Matchweek 16,Sun,Home,D,1,1,Botafogo (RJ),51.0,5462.0,Roger Carvalho,4-2-3-1,Caio Max Augusto Vieira,Match Report,,27,5,,0,0,2017,Atletico Goianiense
16,2017-07-30,11:00,Série A,Matchweek 17,Sun,Away,W,2,1,Chapecoense,50.0,9744.0,Roger Carvalho,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,13,2,,0,0,2017,Atletico Goianiense
17,2017-08-02,21:45,Série A,Matchweek 18,Wed,Home,L,0,1,Grêmio,50.0,5253.0,Roger Carvalho,4-2-3-1,Igor Junior Benevenuto,Match Report,,12,1,,0,0,2017,Atletico Goianiense
18,2017-08-05,19:00,Série A,Matchweek 19,Sat,Away,L,1,3,Fluminense,49.0,27278.0,Roger Carvalho,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,13,3,,0,0,2017,Atletico Goianiense
19,2017-08-12,16:00,Série A,Matchweek 20,Sat,Home,W,1,0,Coritiba,51.0,1891.0,Walter,4-2-3-1,Grazianni Maciel Rocha,Match Report,,9,2,,0,0,2017,Atletico Goianiense
20,2017-08-19,19:00,Série A,Matchweek 21,Sat,Away,L,0,2,Flamengo,40.0,7082.0,Walter,4-2-3-1,Rodolpho Toski Marques,Match Report,,13,3,,0,0,2017,Atletico Goianiense
21,2017-08-26,19:00,Série A,Matchweek 22,Sat,Away,W,1,0,Corinthians,32.0,40581.0,Walter,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,8,4,,0,0,2017,Atletico Goianiense
22,2017-09-11,20:00,Série A,Matchweek 23,Mon,Home,D,1,1,Bahia,43.0,3818.0,Walter,4-2-3-1,Thiago Duarte Peixoto,Match Report,,10,3,,0,0,2017,Atletico Goianiense
23,2017-09-16,21:00,Série A,Matchweek 24,Sat,Away,W,3,1,Ponte Preta,45.0,5264.0,Walter,4-3-3,Braulio da Silva Machado,Match Report,,15,8,,0,0,2017,Atletico Goianiense
24,2017-09-24,16:00,Série A,Matchweek 25,Sun,Home,L,1,2,Cruzeiro,54.0,10865.0,Gilvan,4-2-3-1,Heber Roberto Lopes,Match Report,,20,4,,0,0,2017,Atletico Goianiense
25,2017-10-01,16:00,Série A,Matchweek 26,Sun,Away,W,2,0,Avaí,48.0,7872.0,Walter,4-2-3-1,Raphael Claus,Match Report,,10,4,,1,1,2017,Atletico Goianiense
26,2017-10-11,19:30,Série A,Matchweek 27,Wed,Away,D,2,2,Ath Paranaense,39.0,5864.0,Walter,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,9,3,,0,0,2017,Atletico Goianiense
27,2017-10-15,17:00,Série A,Matchweek 28,Sun,Home,L,1,3,Palmeiras,42.0,12619.0,Walter,4-2-3-1,Rodolpho Toski Marques,Match Report,,14,4,,1,1,2017,Atletico Goianiense
28,2017-10-18,19:30,Série A,Matchweek 29,Wed,Home,L,0,1,Vasco da Gama,47.0,9046.0,Marcos de Paula Dutra,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,10,5,,0,0,2017,Atletico Goianiense
29,2017-10-22,17:00,Série A,Matchweek 30,Sun,Away,L,0,1,Santos,44.0,4245.0,Walter,4-1-4-1,Pericles Bassols Pegado Cortez,Match Report,,14,3,,0,0,2017,Atletico Goianiense
30,2017-10-29,17:00,Série A,Matchweek 31,Sun,Away,D,1,1,Vitória,40.0,10615.0,Walter,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,7,2,,0,0,2017,Atletico Goianiense
31,2017-11-04,19:00,Série A,Matchweek 32,Sat,Home,L,0,1,São Paulo,40.0,17697.0,Walter,4-2-3-1,Braulio da Silva Machado,Match Report,,6,1,,0,0,2017,Atletico Goianiense
32,2017-11-09,20:00,Série A,Matchweek 33,Thu,Away,L,2,3,Atlético Mineiro,46.0,8204.0,Gilvan,4-2-3-1,Rodolpho Toski Marques,Match Report,,12,3,,0,0,2017,Atletico Goianiense
33,2017-11-12,17:00,Série A,Matchweek 34,Sun,Home,W,2,0,Sport Recife,42.0,1107.0,Gilvan,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,5,3,,0,0,2017,Atletico Goianiense
34,2017-11-16,20:00,Série A,Matchweek 35,Thu,Away,W,2,1,Botafogo (RJ),35.0,10076.0,Gilvan,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,13,5,,0,0,2017,Atletico Goianiense
35,2017-11-19,17:00,Série A,Matchweek 36,Sun,Home,D,1,1,Chapecoense,60.0,2280.0,Gilvan,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,12,4,,0,0,2017,Atletico Goianiense
36,2017-11-26,17:00,Série A,Matchweek 37,Sun,Away,D,1,1,Grêmio,50.0,6783.0,Gilvan,4-2-3-1,Bruno Arleu de Araujo,Match Report,,14,2,,0,0,2017,Atletico Goianiense
37,2017-12-03,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Fluminense,38.0,2996.0,Jorginho,4-2-3-1,Anderson Daronco,Match Report,,11,4,,0,0,2017,Atletico Goianiense
